timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4119,2,750,751
4909,3,750,790
5717,4,750,808
6538,5,750,821
7364,6,750,826
8191,7,750,827
8992,8,750,801
9772,9,750,780
10546,10,750,774
11319,11,750,773
12089,12,750,770
12846,13,750,757
13593,14,750,747
14337,15,750,744
15075,16,750,738
15820,17,750,745
16570,18,750,750
17326,19,750,756
18067,20,750,741
18801,21,750,734
19527,22,750,726
20253,23,750,726
20985,24,750,732
21769,25,750,784
22584,26,750,815
23415,27,750,831
24255,28,750,840
25101,29,750,846
25996,30,750,895
26921,31,750,925
27860,32,750,939
28807,33,750,947
29761,34,750,954
30644,35,750,883
31493,36,750,849
32317,37,750,824
33128,38,750,811
33926,39,750,798
34718,40,750,792
35510,41,750,792
36303,42,750,793
37096,43,750,793
37886,44,750,790
38628,45,750,742
39343,46,750,715
40042,47,750,699
40730,48,750,688
41412,49,750,682
42098,50,750,686
42827,51,750,729
43580,52,750,753
44348,53,750,768
45122,54,750,774
45910,55,750,788
46708,56,750,798
47510,57,750,802
48314,58,750,804
49122,59,750,808
49919,60,750,797
50704,61,750,785
51484,62,750,780
52123,63,750,639
52688,64,750,565
53219,65,750,531
53730,66,750,511
54229,67,750,499
54726,68,750,497
55370,69,750,644
56091,70,750,721
56855,71,750,764
57645,72,750,790
58448,73,750,803
59256,74,750,808
60066,75,750,810
60836,76,750,770
61592,77,750,756
62331,78,750,739
63057,79,750,726
63784,80,750,727
64512,81,750,728
65212,82,750,700
65896,83,750,684
66576,84,750,680
67253,85,750,677
67926,86,750,673
68598,87,750,672
69273,88,750,675
69948,89,750,675
70553,90,750,605
71119,91,750,566
71661,92,750,542
72185,93,750,524
72701,94,750,516
73212,95,750,511
73714,96,750,502
74216,97,750,502
74802,98,750,586
75432,99,750,630
76090,100,750,658
76765,101,750,675
77449,102,750,684
78169,103,750,720
78908,104,750,739
79655,105,750,747
80409,106,750,754
81169,107,750,760
81934,108,750,765
82700,109,750,766
83467,110,750,767
84237,111,750,770
85009,112,750,772
85784,113,750,775
86555,114,750,771
87314,115,750,759
88069,116,750,755
88820,117,750,751
89569,118,750,749
90297,119,750,728
91009,120,750,712
91715,121,750,706
92423,122,750,708
93132,123,750,709
93841,124,750,709
94549,125,750,708
95279,126,750,730
96022,127,750,743
96770,128,750,748
97401,129,750,631
97959,130,750,558
98479,131,750,520
99086,132,750,607
99747,133,750,661
100435,134,750,688
101137,135,750,702
101844,136,750,707
102556,137,750,712
103318,138,750,762
104106,139,750,788
104913,140,750,807
105729,141,750,816
106549,142,750,820
107372,143,750,823
108194,144,750,822
109020,145,750,826
109796,146,750,776
110546,147,750,750
111281,148,750,735
111987,149,750,706
112676,150,750,689
113357,151,750,681
114032,152,750,675
114704,153,750,672
115376,154,750,672
116077,155,750,701
116798,156,750,721
117529,157,750,731
118272,158,750,743
119031,159,750,759
119801,160,750,770
120574,161,750,773
121348,162,750,774
122107,163,750,759
122853,164,750,746
123599,165,750,746
124339,166,750,740
125075,167,750,736
125831,168,750,756
126589,169,750,758
127351,170,750,762
128115,171,750,764
128885,172,750,770
129654,173,750,769
130424,174,750,770
131195,175,750,771
131963,176,750,768
132708,177,750,745
133437,178,750,729
134185,179,750,748
134951,180,750,766
135719,181,750,768
