timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2958,2,750,740
3699,3,750,741
4441,4,750,742
5184,5,750,743
5927,6,750,743
6671,7,750,744
7413,8,750,742
8157,9,750,744
8901,10,750,744
9646,11,750,745
10389,12,750,743
11134,13,750,745
11878,14,750,744
12623,15,750,745
13366,16,750,743
14108,17,750,742
14849,18,750,741
15589,19,750,740
16329,20,750,740
17068,21,750,739
17809,22,750,741
18553,23,750,744
19297,24,750,744
20040,25,750,743
20782,26,750,742
21524,27,750,742
22267,28,750,743
23010,29,750,743
23753,30,750,743
24495,31,750,742
25236,32,750,741
25978,33,750,742
26718,34,750,740
27460,35,750,742
28199,36,750,739
28941,37,750,742
29681,38,750,740
30421,39,750,740
31160,40,750,739
31899,41,750,739
32637,42,750,738
33373,43,750,736
34109,44,750,736
34843,45,750,734
35577,46,750,734
36309,47,750,732
37040,48,750,731
37771,49,750,731
38503,50,750,732
39233,51,750,730
39963,52,750,730
40692,53,750,729
41420,54,750,728
42148,55,750,728
42873,56,750,725
43600,57,750,727
44326,58,750,726
45049,59,750,723
45769,60,750,720
46489,61,750,720
47206,62,750,717
47921,63,750,715
48633,64,750,712
49345,65,750,712
50056,66,750,711
50763,67,750,707
51469,68,750,706
52172,69,750,703
52874,70,750,702
53575,71,750,701
54276,72,750,701
54974,73,750,698
55669,74,750,695
56363,75,750,694
57055,76,750,692
57745,77,750,690
58430,78,750,685
59112,79,750,682
59793,80,750,681
60474,81,750,681
61154,82,750,680
61831,83,750,677
62504,84,750,673
63176,85,750,672
63846,86,750,670
64510,87,750,664
65171,88,750,661
65831,89,750,660
66489,90,750,658
67146,91,750,657
67800,92,750,654
68451,93,750,651
69099,94,750,648
69745,95,750,646
70389,96,750,644
71031,97,750,642
71671,98,750,640
72308,99,750,637
72942,100,750,634
73574,101,750,632
74205,102,750,631
74833,103,750,628
75457,104,750,624
76082,105,750,625
76701,106,750,619
77318,107,750,617
77934,108,750,616
78547,109,750,613
79158,110,750,611
79769,111,750,611
80375,112,750,606
80978,113,750,603
81578,114,750,600
82175,115,750,597
82771,116,750,596
83364,117,750,593
83956,118,750,592
84546,119,750,590
85133,120,750,587
85718,121,750,585
86300,122,750,582
86880,123,750,580
87458,124,750,578
88034,125,750,576
88608,126,750,574
89178,127,750,570
89746,128,750,568
90313,129,750,567
90878,130,750,565
91443,131,750,565
92009,132,750,566
92573,133,750,564
93136,134,750,563
93698,135,750,562
94259,136,750,561
94816,137,750,557
95370,138,750,554
95924,139,750,554
96477,140,750,553
97028,141,750,551
97577,142,750,549
98122,143,750,545
98668,144,750,546
99213,145,750,545
99756,146,750,543
100300,147,750,544
100843,148,750,543
101385,149,750,542
101925,150,750,540
102463,151,750,538
103001,152,750,538
103537,153,750,536
104074,154,750,537
104611,155,750,537
105149,156,750,538
105687,157,750,538
106224,158,750,537
106761,159,750,537
107294,160,750,533
107826,161,750,532
108357,162,750,531
108888,163,750,531
109418,164,750,530
109949,165,750,531
110481,166,750,532
111016,167,750,535
111552,168,750,536
112087,169,750,535
112622,170,750,535
113157,171,750,535
113693,172,750,536
114229,173,750,536
114764,174,750,535
115299,175,750,535
115835,176,750,536
116371,177,750,536
116906,178,750,535
117442,179,750,536
117977,180,750,535
118513,181,750,536
