timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3991,2,750,756
4747,3,750,756
5503,4,750,756
6260,5,750,757
7018,6,750,758
7776,7,750,758
8535,8,750,759
9293,9,750,758
10051,10,750,758
10811,11,750,760
11569,12,750,758
12330,13,750,761
13088,14,750,758
13846,15,750,758
14606,16,750,760
15367,17,750,761
16126,18,750,759
16883,19,750,757
17639,20,750,756
18396,21,750,757
19152,22,750,756
19908,23,750,756
20664,24,750,756
21419,25,750,755
22174,26,750,755
22931,27,750,757
23688,28,750,757
24445,29,750,757
25201,30,750,756
25958,31,750,757
26713,32,750,755
27469,33,750,756
28225,34,750,756
28981,35,750,756
29736,36,750,755
30491,37,750,755
31244,38,750,753
32000,39,750,756
32758,40,750,758
33515,41,750,757
34274,42,750,759
35032,43,750,758
35790,44,750,758
36547,45,750,757
37305,46,750,758
38063,47,750,758
38820,48,750,757
39577,49,750,757
40333,50,750,756
41090,51,750,757
41847,52,750,757
42604,53,750,757
43361,54,750,757
44118,55,750,757
44874,56,750,756
45631,57,750,757
46391,58,750,760
47150,59,750,759
47909,60,750,759
48668,61,750,759
49427,62,750,759
50185,63,750,758
50942,64,750,757
51697,65,750,755
52454,66,750,757
53211,67,750,757
53966,68,750,755
54720,69,750,754
55474,70,750,754
56231,71,750,757
56991,72,750,760
57753,73,750,762
58515,74,750,762
59276,75,750,761
60036,76,750,760
60796,77,750,760
61556,78,750,760
62317,79,750,761
63077,80,750,760
63835,81,750,758
64595,82,750,760
65356,83,750,761
66115,84,750,759
66874,85,750,759
67633,86,750,759
68393,87,750,760
69152,88,750,759
69910,89,750,758
70667,90,750,757
71424,91,750,757
72181,92,750,757
72938,93,750,757
73695,94,750,757
74451,95,750,756
75207,96,750,756
75963,97,750,756
76719,98,750,756
77476,99,750,757
78235,100,750,759
78993,101,750,758
79750,102,750,757
80508,103,750,758
81264,104,750,756
82023,105,750,759
82781,106,750,758
83539,107,750,758
84037,108,750,498
84572,109,750,535
85096,110,750,524
85591,111,750,495
86111,112,750,520
86661,113,750,550
87269,114,750,608
87946,115,750,677
88681,116,750,735
89440,117,750,759
90197,118,750,757
90955,119,750,758
91713,120,750,758
92469,121,750,756
93225,122,750,756
93981,123,750,756
94738,124,750,757
95493,125,750,755
96248,126,750,755
97006,127,750,758
97765,128,750,759
98524,129,750,759
99284,130,750,760
100045,131,750,761
100805,132,750,760
101566,133,750,761
102325,134,750,759
103083,135,750,758
103841,136,750,758
104597,137,750,756
105352,138,750,755
106107,139,750,755
106863,140,750,756
107620,141,750,757
108377,142,750,757
109134,143,750,757
109892,144,750,758
110650,145,750,758
111408,146,750,758
112164,147,750,756
112921,148,750,757
113681,149,750,760
114439,150,750,758
115199,151,750,760
115960,152,750,761
116719,153,750,759
117477,154,750,758
118235,155,750,758
118992,156,750,757
119748,157,750,756
120505,158,750,757
121261,159,750,756
122018,160,750,757
122777,161,750,759
123534,162,750,757
124292,163,750,758
125049,164,750,757
125805,165,750,756
126560,166,750,755
127315,167,750,755
128069,168,750,754
128825,169,750,756
129584,170,750,759
130343,171,750,759
131099,172,750,756
131854,173,750,755
132611,174,750,757
133367,175,750,756
134123,176,750,756
134880,177,750,757
135639,178,750,759
136396,179,750,757
137151,180,750,755
137909,181,750,758
