timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2976,2,750,740
3749,3,750,773
4544,4,750,795
5350,5,750,806
6159,6,750,809
6970,7,750,811
7793,8,750,823
8616,9,750,823
9386,10,750,770
10127,11,750,741
10855,12,750,728
11571,13,750,716
12281,14,750,710
12986,15,750,705
13694,16,750,708
14405,17,750,711
15131,18,750,726
15867,19,750,736
16629,20,750,762
17402,21,750,773
18183,22,750,781
18964,23,750,781
19745,24,750,781
20371,25,750,626
20913,26,750,542
21408,27,750,495
21873,28,750,465
22321,29,750,448
22923,30,750,602
23622,31,750,699
24366,32,750,744
25135,33,750,769
25919,34,750,784
26729,35,750,810
27554,36,750,825
28388,37,750,834
29158,38,750,770
29893,39,750,735
30605,40,750,712
31306,41,750,701
32003,42,750,697
32727,43,750,724
33464,44,750,737
34210,45,750,746
34958,46,750,748
35566,47,750,608
36091,48,750,525
36575,49,750,484
37033,50,750,458
37607,51,750,574
38243,52,750,636
38948,53,750,705
39693,54,750,745
40435,55,750,742
41175,56,750,740
41916,57,750,741
42657,58,750,741
43403,59,750,746
44124,60,750,721
44835,61,750,711
45545,62,750,710
46252,63,750,707
46954,64,750,702
47656,65,750,702
48356,66,750,700
49055,67,750,699
49795,68,750,740
50564,69,750,769
51346,70,750,782
52137,71,750,791
52929,72,750,792
53671,73,750,742
54387,74,750,716
55091,75,750,704
55850,76,750,759
56643,77,750,793
57460,78,750,817
58284,79,750,824
59113,80,750,829
59888,81,750,775
60637,82,750,749
61364,83,750,727
62087,84,750,723
62809,85,750,722
63553,86,750,744
64310,87,750,757
65076,88,750,766
65844,89,750,768
66612,90,750,768
67375,91,750,763
68137,92,750,762
68926,93,750,789
69728,94,750,802
70540,95,750,812
71352,96,750,812
72170,97,750,818
72988,98,750,818
73807,99,750,819
74636,100,750,829
75437,101,750,801
76223,102,750,786
76999,103,750,776
77768,104,750,769
78537,105,750,769
79307,106,750,770
80113,107,750,806
80938,108,750,825
81773,109,750,835
82612,110,750,839
83457,111,750,845
84309,112,750,852
85154,113,750,845
85997,114,750,843
86844,115,750,847
87685,116,750,841
88524,117,750,839
89363,118,750,839
90204,119,750,841
91042,120,750,838
91852,121,750,810
92641,122,750,789
93422,123,750,781
94193,124,750,771
94962,125,750,769
95731,126,750,769
96498,127,750,767
97261,128,750,763
97983,129,750,722
98691,130,750,708
99404,131,750,713
100124,132,750,720
100842,133,750,718
101566,134,750,724
102286,135,750,720
103011,136,750,725
103734,137,750,723
104458,138,750,724
105202,139,750,744
105955,140,750,753
106709,141,750,754
107472,142,750,763
108255,143,750,783
109053,144,750,798
109861,145,750,808
110637,146,750,776
111399,147,750,762
112147,148,750,748
112928,149,750,781
113723,150,750,795
114494,151,750,771
115255,152,750,761
116005,153,750,750
116748,154,750,743
117494,155,750,746
118241,156,750,747
118994,157,750,753
119747,158,750,753
120502,159,750,755
121279,160,750,777
122058,161,750,779
122809,162,750,751
123541,163,750,732
124266,164,750,725
124987,165,750,721
125698,166,750,711
126410,167,750,712
127128,168,750,718
127842,169,750,714
128553,170,750,711
129261,171,750,708
130120,172,750,859
131058,173,750,938
131885,174,750,827
132648,175,750,763
133376,176,750,728
134090,177,750,714
134794,178,750,704
135491,179,750,697
136183,180,750,692
136877,181,750,694
