timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3511,2,1500,1525
5034,3,1500,1523
6553,4,1500,1519
8071,5,1500,1518
9589,6,1500,1518
11110,7,1500,1521
12627,8,1500,1517
14146,9,1500,1519
15664,10,1500,1518
17180,11,1500,1516
18703,12,1500,1523
20229,13,1500,1526
21750,14,1500,1521
23270,15,1500,1520
24792,16,1500,1522
26314,17,1500,1522
27838,18,1500,1524
29359,19,1500,1521
30882,20,1500,1523
32402,21,1500,1520
33924,22,1500,1522
35446,23,1500,1522
36967,24,1500,1521
38487,25,1500,1520
40005,26,1500,1518
41525,27,1500,1520
43047,28,1500,1522
44571,29,1500,1524
46093,30,1500,1522
47616,31,1500,1523
49141,32,1500,1525
50667,33,1500,1526
52190,34,1500,1523
53715,35,1500,1525
55240,36,1500,1525
56760,37,1500,1520
58283,38,1500,1523
59805,39,1500,1522
61326,40,1500,1521
62851,41,1500,1525
64375,42,1500,1524
65899,43,1500,1524
67422,44,1500,1523
68943,45,1500,1521
70466,46,1500,1523
71988,47,1500,1522
73511,48,1500,1523
75032,49,1500,1521
76554,50,1500,1522
78080,51,1500,1526
79602,52,1500,1522
81120,53,1500,1518
82636,54,1500,1516
84152,55,1500,1516
85670,56,1500,1518
87191,57,1500,1521
88712,58,1500,1521
90235,59,1500,1523
91757,60,1500,1522
93277,61,1500,1520
94800,62,1500,1523
96323,63,1500,1523
97843,64,1500,1520
99363,65,1500,1520
100880,66,1500,1517
102402,67,1500,1522
103925,68,1500,1523
105447,69,1500,1522
106973,70,1500,1526
108496,71,1500,1523
110020,72,1500,1524
111626,73,1500,1606
113429,74,1500,1803
115464,75,1500,2035
117700,76,1500,2236
120017,77,1500,2317
122333,78,1500,2316
124648,79,1500,2315
126964,80,1500,2316
129284,81,1500,2320
131602,82,1500,2318
133920,83,1500,2318
136237,84,1500,2317
138550,85,1500,2313
140867,86,1500,2317
143186,87,1500,2319
145507,88,1500,2321
147827,89,1500,2320
150149,90,1500,2322
152474,91,1500,2325
154796,92,1500,2322
157116,93,1500,2320
159435,94,1500,2319
161757,95,1500,2322
164077,96,1500,2320
166399,97,1500,2322
168718,98,1500,2319
171038,99,1500,2320
173361,100,1500,2323
175677,101,1500,2316
177990,102,1500,2313
180304,103,1500,2314
182620,104,1500,2316
184937,105,1500,2317
187255,106,1500,2318
189573,107,1500,2318
191889,108,1500,2316
194207,109,1500,2318
196525,110,1500,2318
198843,111,1500,2318
201159,112,1500,2316
203476,113,1500,2317
205791,114,1500,2315
208109,115,1500,2318
210421,116,1500,2312
212732,117,1500,2311
215046,118,1500,2314
217360,119,1500,2314
219676,120,1500,2316
221995,121,1500,2319
224315,122,1500,2320
226633,123,1500,2318
228949,124,1500,2316
231263,125,1500,2314
233581,126,1500,2318
235897,127,1500,2316
238214,128,1500,2317
240533,129,1500,2319
242852,130,1500,2319
245169,131,1500,2317
247486,132,1500,2317
249799,133,1500,2313
252114,134,1500,2315
254429,135,1500,2315
256748,136,1500,2319
259067,137,1500,2319
261387,138,1500,2320
263707,139,1500,2320
266022,140,1500,2315
268338,141,1500,2316
270654,142,1500,2316
272971,143,1500,2317
275283,144,1500,2312
277598,145,1500,2315
279912,146,1500,2314
282226,147,1500,2314
284540,148,1500,2314
286859,149,1500,2319
289179,150,1500,2320
291499,151,1500,2320
293818,152,1500,2319
296136,153,1500,2318
298456,154,1500,2320
300776,155,1500,2320
303098,156,1500,2322
305421,157,1500,2323
307741,158,1500,2320
310058,159,1500,2317
312378,160,1500,2320
314698,161,1500,2320
317017,162,1500,2319
319336,163,1500,2319
321649,164,1500,2313
323965,165,1500,2316
326282,166,1500,2317
328595,167,1500,2313
330910,168,1500,2315
333228,169,1500,2318
335548,170,1500,2320
337864,171,1500,2316
340179,172,1500,2315
342494,173,1500,2315
344810,174,1500,2316
347126,175,1500,2316
349441,176,1500,2315
351756,177,1500,2315
354076,178,1500,2320
356396,179,1500,2320
358718,180,1500,2322
361039,181,1500,2321
