timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4203,2,750,743
4974,3,750,771
5759,4,750,785
6550,5,750,791
7348,6,750,798
8151,7,750,803
8903,8,750,752
9621,9,750,718
10323,10,750,702
11021,11,750,698
11715,12,750,694
12389,13,750,674
13057,14,750,668
13714,15,750,657
14370,16,750,656
15024,17,750,654
15677,18,750,653
16329,19,750,652
16983,20,750,654
17636,21,750,653
18289,22,750,653
18940,23,750,651
19652,24,750,712
20393,25,750,741
21148,26,750,755
21920,27,750,772
22695,28,750,775
23471,29,750,776
24251,30,750,780
25034,31,750,783
25819,32,750,785
26604,33,750,785
27352,34,750,748
28079,35,750,727
28785,36,750,706
29485,37,750,700
30207,38,750,722
30938,39,750,731
31701,40,750,763
32482,41,750,781
33272,42,750,790
34067,43,750,795
34864,44,750,797
35660,45,750,796
36420,46,750,760
37160,47,750,740
37893,48,750,733
38621,49,750,728
39346,50,750,725
40068,51,750,722
40821,52,750,753
41594,53,750,773
42382,54,750,788
43173,55,750,791
43966,56,750,793
44762,57,750,796
45511,58,750,749
46229,59,750,718
46931,60,750,702
47667,61,750,736
48421,62,750,754
49191,63,750,770
49963,64,750,772
50743,65,750,780
51520,66,750,777
52299,67,750,779
53079,68,750,780
53726,69,750,647
54303,70,750,577
54838,71,750,535
55345,72,750,507
55843,73,750,498
56337,74,750,494
56823,75,750,486
57308,76,750,485
57937,77,750,629
58649,78,750,712
59404,79,750,755
60185,80,750,781
60915,81,750,730
61615,82,750,700
62303,83,750,688
62978,84,750,675
63646,85,750,668
64312,86,750,666
64980,87,750,668
65645,88,750,665
66306,89,750,661
66993,90,750,687
67690,91,750,697
68391,92,750,701
69094,93,750,703
69800,94,750,706
70529,95,750,729
71268,96,750,739
72014,97,750,746
72767,98,750,753
73520,99,750,753
74261,100,750,741
74999,101,750,738
75730,102,750,731
76466,103,750,736
77202,104,750,736
77935,105,750,733
78594,106,750,659
79208,107,750,614
79794,108,750,586
80369,109,750,575
80938,110,750,569
81504,111,750,566
82067,112,750,563
82568,113,750,501
83040,114,750,472
83491,115,750,451
83928,116,750,437
84355,117,750,427
84945,118,750,590
85619,119,750,674
86342,120,750,723
87092,121,750,750
87862,122,750,770
88640,123,750,778
89419,124,750,779
90172,125,750,753
90911,126,750,739
91641,127,750,730
92371,128,750,730
93099,129,750,728
93823,130,750,724
94545,131,750,722
95266,132,750,721
95992,133,750,726
96712,134,750,720
97428,135,750,716
98145,136,750,717
98866,137,750,721
99594,138,750,728
100315,139,750,721
101035,140,750,720
101754,141,750,719
102469,142,750,715
103184,143,750,715
103897,144,750,713
104610,145,750,713
105321,146,750,711
106028,147,750,707
106738,148,750,710
107446,149,750,708
108132,150,750,686
108807,151,750,675
109476,152,750,669
110144,153,750,668
110813,154,750,669
111483,155,750,670
112152,156,750,669
112818,157,750,666
113477,158,750,659
114140,159,750,663
114802,160,750,662
115467,161,750,665
116145,162,750,678
116828,163,750,683
117516,164,750,688
118200,165,750,684
118888,166,750,688
119646,167,750,758
120443,168,750,797
121259,169,750,816
122085,170,750,826
122916,171,750,831
123751,172,750,835
124552,173,750,801
125339,174,750,787
126121,175,750,782
126900,176,750,779
127675,177,750,775
128448,178,750,773
129222,179,750,774
129994,180,750,772
130744,181,750,750
