timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4184,2,750,754
4939,3,750,755
5692,4,750,753
6445,5,750,753
7197,6,750,752
7950,7,750,753
8703,8,750,753
9456,9,750,753
10209,10,750,753
10962,11,750,753
11716,12,750,754
12469,13,750,753
13221,14,750,752
13973,15,750,752
14725,16,750,752
15479,17,750,754
16233,18,750,754
16987,19,750,754
17740,20,750,753
18495,21,750,755
19249,22,750,754
20004,23,750,755
20761,24,750,757
21515,25,750,754
22268,26,750,753
23020,27,750,752
23774,28,750,754
24528,29,750,754
25283,30,750,755
26038,31,750,755
26793,32,750,755
27545,33,750,752
28297,34,750,752
29052,35,750,755
29805,36,750,753
30559,37,750,754
31312,38,750,753
32065,39,750,753
32817,40,750,752
33569,41,750,752
34322,42,750,753
35075,43,750,753
35827,44,750,752
36581,45,750,754
37334,46,750,753
38083,47,750,749
38834,48,750,751
39586,49,750,752
40336,50,750,750
41086,51,750,750
41834,52,750,748
42580,53,750,746
43326,54,750,746
44072,55,750,746
44819,56,750,747
45564,57,750,745
46309,58,750,745
47052,59,750,743
47792,60,750,740
48532,61,750,740
49271,62,750,739
50009,63,750,738
50744,64,750,735
51476,65,750,732
52205,66,750,729
52935,67,750,730
53665,68,750,730
54396,69,750,731
55123,70,750,727
55846,71,750,723
56568,72,750,722
57288,73,750,720
58006,74,750,718
58722,75,750,716
59436,76,750,714
60150,77,750,714
60861,78,750,711
61570,79,750,709
62276,80,750,706
62982,81,750,706
63682,82,750,700
64380,83,750,698
65078,84,750,698
65773,85,750,695
66467,86,750,694
67157,87,750,690
67847,88,750,690
68533,89,750,686
69217,90,750,684
69899,91,750,682
70580,92,750,681
71257,93,750,677
71932,94,750,675
72604,95,750,672
73275,96,750,671
73942,97,750,667
74606,98,750,664
75266,99,750,660
75923,100,750,657
76579,101,750,656
77233,102,750,654
77885,103,750,652
78534,104,750,649
79182,105,750,648
79826,106,750,644
80468,107,750,642
81108,108,750,640
81746,109,750,638
82381,110,750,635
83014,111,750,633
83646,112,750,632
84273,113,750,627
84897,114,750,624
85521,115,750,624
86142,116,750,621
86761,117,750,619
87376,118,750,615
87988,119,750,612
88600,120,750,612
89207,121,750,607
89812,122,750,605
90414,123,750,602
91015,124,750,601
91613,125,750,598
92209,126,750,596
92801,127,750,592
93392,128,750,591
93979,129,750,587
94565,130,750,586
95150,131,750,585
95731,132,750,581
96308,133,750,577
96883,134,750,575
97456,135,750,573
98027,136,750,571
98597,137,750,570
99164,138,750,567
99731,139,750,567
100295,140,750,564
100859,141,750,564
101421,142,750,562
101982,143,750,561
102542,144,750,560
103100,145,750,558
103656,146,750,556
104209,147,750,553
104761,148,750,552
105310,149,750,549
105855,150,750,545
106399,151,750,544
106940,152,750,541
107481,153,750,541
108023,154,750,542
108564,155,750,541
109103,156,750,539
109642,157,750,539
110178,158,750,536
110715,159,750,537
111250,160,750,535
111782,161,750,532
112313,162,750,531
112843,163,750,530
113372,164,750,529
113903,165,750,531
114431,166,750,528
114959,167,750,528
115486,168,750,527
116012,169,750,526
116538,170,750,526
117065,171,750,527
117592,172,750,527
118119,173,750,527
118647,174,750,528
119175,175,750,528
119702,176,750,527
120227,177,750,525
120753,178,750,526
121277,179,750,524
121800,180,750,523
122323,181,750,523
