timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3044,2,750,748
3792,3,750,748
4540,4,750,748
5288,5,750,748
6037,6,750,749
6785,7,750,748
7532,8,750,747
8279,9,750,747
9027,10,750,748
9775,11,750,748
10523,12,750,748
11270,13,750,747
12016,14,750,746
12764,15,750,748
13512,16,750,748
14259,17,750,747
15005,18,750,746
15752,19,750,747
16499,20,750,747
17248,21,750,749
17997,22,750,749
18745,23,750,748
19492,24,750,747
20239,25,750,747
20988,26,750,749
21737,27,750,749
22487,28,750,750
23234,29,750,747
23980,30,750,746
24726,31,750,746
25470,32,750,744
26217,33,750,747
26963,34,750,746
27709,35,750,746
28454,36,750,745
29200,37,750,746
29946,38,750,746
30694,39,750,748
31441,40,750,747
32190,41,750,749
32938,42,750,748
33685,43,750,747
34431,44,750,746
35176,45,750,745
35922,46,750,746
36667,47,750,745
37412,48,750,745
38158,49,750,746
38905,50,750,747
39653,51,750,748
40399,52,750,746
41144,53,750,745
41890,54,750,746
42636,55,750,746
43385,56,750,749
44135,57,750,750
44884,58,750,749
45633,59,750,749
46381,60,750,748
47127,61,750,746
47872,62,750,745
48619,63,750,747
49367,64,750,748
50114,65,750,747
50861,66,750,747
51609,67,750,748
52357,68,750,748
53104,69,750,747
53851,70,750,747
54597,71,750,746
55343,72,750,746
56089,73,750,746
56835,74,750,746
57582,75,750,747
58331,76,750,749
59082,77,750,751
59831,78,750,749
60580,79,750,749
61327,80,750,747
62075,81,750,748
62824,82,750,749
63572,83,750,748
64319,84,750,747
65066,85,750,747
65812,86,750,746
66562,87,750,750
67312,88,750,750
68062,89,750,750
68866,90,750,804
69786,91,750,920
70825,92,750,1039
71920,93,750,1095
73015,94,750,1095
74109,95,750,1094
75202,96,750,1093
76296,97,750,1094
77390,98,750,1094
78483,99,750,1093
79576,100,750,1093
80669,101,750,1093
81761,102,750,1092
82851,103,750,1090
83943,104,750,1092
85035,105,750,1092
86127,106,750,1092
87219,107,750,1092
88311,108,750,1092
89402,109,750,1091
90493,110,750,1091
91583,111,750,1090
92673,112,750,1090
93763,113,750,1090
94854,114,750,1091
95946,115,750,1092
97037,116,750,1091
98130,117,750,1093
99221,118,750,1091
100315,119,750,1094
101408,120,750,1093
102501,121,750,1093
103594,122,750,1093
104687,123,750,1093
105780,124,750,1093
106874,125,750,1094
107968,126,750,1094
109063,127,750,1095
110156,128,750,1093
111250,129,750,1094
112344,130,750,1094
113435,131,750,1091
114525,132,750,1090
115617,133,750,1092
116710,134,750,1093
117804,135,750,1094
118896,136,750,1092
119987,137,750,1091
121079,138,750,1092
122171,139,750,1092
123261,140,750,1090
124352,141,750,1091
125444,142,750,1092
126537,143,750,1093
127629,144,750,1092
128721,145,750,1092
129814,146,750,1093
130907,147,750,1093
132000,148,750,1093
133093,149,750,1093
134186,150,750,1093
135281,151,750,1095
136376,152,750,1095
137473,153,750,1097
138569,154,750,1096
139665,155,750,1096
140758,156,750,1093
141851,157,750,1093
142945,158,750,1094
144039,159,750,1094
145135,160,750,1096
146228,161,750,1093
147322,162,750,1094
148415,163,750,1093
149507,164,750,1092
150599,165,750,1092
151692,166,750,1093
152786,167,750,1094
153879,168,750,1093
154971,169,750,1092
156063,170,750,1092
157157,171,750,1094
158250,172,750,1093
159341,173,750,1091
160433,174,750,1092
161526,175,750,1093
162618,176,750,1092
163712,177,750,1094
164805,178,750,1093
165899,179,750,1094
166992,180,750,1093
168084,181,750,1092
