timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2681,2,1000,999
3908,3,1000,1227
5258,4,1000,1350
6673,5,1000,1415
8128,6,1000,1455
9598,7,1000,1470
11080,8,1000,1482
12315,9,1000,1235
13420,10,1000,1105
14452,11,1000,1032
15438,12,1000,986
16398,13,1000,960
17322,14,1000,924
18231,15,1000,909
19213,16,1000,982
20239,17,1000,1026
21292,18,1000,1053
22346,19,1000,1054
23413,20,1000,1067
24474,21,1000,1061
25532,22,1000,1058
26579,23,1000,1047
27615,24,1000,1036
28652,25,1000,1037
29684,26,1000,1032
30715,27,1000,1031
31744,28,1000,1029
32771,29,1000,1027
33802,30,1000,1031
34786,31,1000,984
35751,32,1000,965
36710,33,1000,959
37666,34,1000,956
38621,35,1000,955
39585,36,1000,964
40551,37,1000,966
41520,38,1000,969
42489,39,1000,969
43460,40,1000,971
44575,41,1000,1115
45768,42,1000,1193
47007,43,1000,1239
48273,44,1000,1266
49547,45,1000,1274
50542,46,1000,995
51377,47,1000,835
52126,48,1000,749
52823,49,1000,697
53861,50,1000,1038
55087,51,1000,1226
56248,52,1000,1161
57365,53,1000,1117
58453,54,1000,1088
59538,55,1000,1085
60610,56,1000,1072
61682,57,1000,1072
62751,58,1000,1069
63828,59,1000,1077
64916,60,1000,1088
66005,61,1000,1089
67090,62,1000,1085
68178,63,1000,1088
69267,64,1000,1089
70351,65,1000,1084
71441,66,1000,1090
72537,67,1000,1096
73787,68,1000,1250
75116,69,1000,1329
76494,70,1000,1378
77652,71,1000,1158
78689,72,1000,1037
79660,73,1000,971
80593,74,1000,933
81504,75,1000,911
82410,76,1000,906
83312,77,1000,902
84205,78,1000,893
85109,79,1000,904
86017,80,1000,908
86944,81,1000,927
87875,82,1000,931
88888,83,1000,1013
89949,84,1000,1061
91038,85,1000,1089
92137,86,1000,1099
93243,87,1000,1106
94353,88,1000,1110
95464,89,1000,1111
96382,90,1000,918
97200,91,1000,818
97956,92,1000,756
98686,93,1000,730
99393,94,1000,707
100090,95,1000,697
100780,96,1000,690
101465,97,1000,685
102491,98,1000,1026
103709,99,1000,1218
104773,100,1000,1064
105759,101,1000,986
106703,102,1000,944
107622,103,1000,919
108527,104,1000,905
109427,105,1000,900
110313,106,1000,886
111256,107,1000,943
112234,108,1000,978
113228,109,1000,994
114230,110,1000,1002
115241,111,1000,1011
116163,112,1000,922
117030,113,1000,867
117869,114,1000,839
118696,115,1000,827
119516,116,1000,820
120464,117,1000,948
121478,118,1000,1014
122527,119,1000,1049
123584,120,1000,1057
124643,121,1000,1059
125700,122,1000,1057
126760,123,1000,1060
127815,124,1000,1055
128877,125,1000,1062
129942,126,1000,1065
131001,127,1000,1059
132060,128,1000,1059
133122,129,1000,1062
134192,130,1000,1070
135261,131,1000,1069
136330,132,1000,1069
137405,133,1000,1075
138442,134,1000,1037
139454,135,1000,1012
140451,136,1000,997
141441,137,1000,990
142430,138,1000,989
143417,139,1000,987
144401,140,1000,984
145382,141,1000,981
146327,142,1000,945
147250,143,1000,923
148160,144,1000,910
149062,145,1000,902
149950,146,1000,888
150930,147,1000,980
151957,148,1000,1027
153010,149,1000,1053
154074,150,1000,1064
155158,151,1000,1084
156240,152,1000,1082
157338,153,1000,1098
158441,154,1000,1103
159545,155,1000,1104
160586,156,1000,1041
161590,157,1000,1004
162574,158,1000,984
163543,159,1000,969
164499,160,1000,956
165482,161,1000,983
166482,162,1000,1000
167493,163,1000,1011
168510,164,1000,1017
169528,165,1000,1018
170508,166,1000,980
171461,167,1000,953
172402,168,1000,941
173340,169,1000,938
174273,170,1000,933
175212,171,1000,939
176182,172,1000,970
177171,173,1000,989
178168,174,1000,997
179163,175,1000,995
180003,176,1000,840
180764,177,1000,761
181584,178,1000,820
182440,179,1000,856
183307,180,1000,867
184188,181,1000,881
