timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
5000,2,1500,1530
6533,3,1500,1533
8069,4,1500,1536
9604,5,1500,1535
11134,6,1500,1530
12665,7,1500,1531
14195,8,1500,1530
15728,9,1500,1533
17261,10,1500,1533
18793,11,1500,1532
20326,12,1500,1533
21857,13,1500,1531
23391,14,1500,1534
24925,15,1500,1534
26457,16,1500,1532
27990,17,1500,1533
29524,18,1500,1534
31058,19,1500,1534
32594,20,1500,1536
34131,21,1500,1537
35670,22,1500,1539
37207,23,1500,1537
38742,24,1500,1535
40274,25,1500,1532
41811,26,1500,1537
43351,27,1500,1540
44891,28,1500,1540
46428,29,1500,1537
47965,30,1500,1537
49502,31,1500,1537
51037,32,1500,1535
52570,33,1500,1533
54102,34,1500,1532
55632,35,1500,1530
57166,36,1500,1534
58700,37,1500,1534
60233,38,1500,1533
61764,39,1500,1531
63298,40,1500,1534
64829,41,1500,1531
66359,42,1500,1530
67894,43,1500,1535
69424,44,1500,1530
70951,45,1500,1527
72477,46,1500,1526
74002,47,1500,1525
75531,48,1500,1529
77057,49,1500,1526
78581,50,1500,1524
80104,51,1500,1523
81626,52,1500,1522
83143,53,1500,1517
84658,54,1500,1515
86173,55,1500,1515
87684,56,1500,1511
89197,57,1500,1513
90707,58,1500,1510
92208,59,1500,1501
93708,60,1500,1500
95204,61,1500,1496
96697,62,1500,1493
98189,63,1500,1492
99678,64,1500,1489
101166,65,1500,1488
102653,66,1500,1487
104136,67,1500,1483
105618,68,1500,1482
107095,69,1500,1477
108571,70,1500,1476
110043,71,1500,1472
111508,72,1500,1465
112966,73,1500,1458
114423,74,1500,1457
115876,75,1500,1453
117325,76,1500,1449
118774,77,1500,1449
120222,78,1500,1448
121665,79,1500,1443
123100,80,1500,1435
124528,81,1500,1428
125953,82,1500,1425
127374,83,1500,1421
128791,84,1500,1417
130207,85,1500,1416
131617,86,1500,1410
133026,87,1500,1409
134431,88,1500,1405
135831,89,1500,1400
137230,90,1500,1399
138620,91,1500,1390
140006,92,1500,1386
141385,93,1500,1379
142756,94,1500,1371
144122,95,1500,1366
145485,96,1500,1363
146844,97,1500,1359
148198,98,1500,1354
149551,99,1500,1353
150900,100,1500,1349
152244,101,1500,1344
153582,102,1500,1338
154914,103,1500,1332
156243,104,1500,1329
157565,105,1500,1322
158884,106,1500,1319
160197,107,1500,1313
161506,108,1500,1309
162810,109,1500,1304
164107,110,1500,1297
165401,111,1500,1294
166693,112,1500,1292
167983,113,1500,1290
169268,114,1500,1285
170550,115,1500,1282
171826,116,1500,1276
173096,117,1500,1270
174363,118,1500,1267
175623,119,1500,1260
176879,120,1500,1256
178130,121,1500,1251
179377,122,1500,1247
180619,123,1500,1242
181857,124,1500,1238
183093,125,1500,1236
184324,126,1500,1231
185551,127,1500,1227
186773,128,1500,1222
187991,129,1500,1218
189199,130,1500,1208
190407,131,1500,1208
191607,132,1500,1200
192803,133,1500,1196
193997,134,1500,1194
195188,135,1500,1191
196379,136,1500,1191
197569,137,1500,1190
198754,138,1500,1185
199934,139,1500,1180
201108,140,1500,1174
202277,141,1500,1169
203445,142,1500,1168
204608,143,1500,1163
205768,144,1500,1160
206928,145,1500,1160
208083,146,1500,1155
209238,147,1500,1155
210393,148,1500,1155
211540,149,1500,1147
212688,150,1500,1148
213833,151,1500,1145
214973,152,1500,1140
216112,153,1500,1139
217250,154,1500,1138
218382,155,1500,1132
219517,156,1500,1135
220653,157,1500,1136
221788,158,1500,1135
222918,159,1500,1130
224049,160,1500,1131
225180,161,1500,1131
226310,162,1500,1130
227437,163,1500,1127
228557,164,1500,1120
229677,165,1500,1120
230796,166,1500,1119
231916,167,1500,1120
233032,168,1500,1116
234151,169,1500,1119
235270,170,1500,1119
236392,171,1500,1122
237513,172,1500,1121
238633,173,1500,1120
239756,174,1500,1123
240876,175,1500,1120
241996,176,1500,1120
243110,177,1500,1114
244224,178,1500,1114
245339,179,1500,1115
246455,180,1500,1116
247570,181,1500,1115
