timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2976,2,750,734
3710,3,750,734
4441,4,750,731
5173,5,750,732
5908,6,750,735
6644,7,750,736
7378,8,750,734
8113,9,750,735
8845,10,750,732
9575,11,750,730
10307,12,750,732
11039,13,750,732
11771,14,750,732
12502,15,750,731
13235,16,750,733
13969,17,750,734
14704,18,750,735
15439,19,750,735
16177,20,750,738
16911,21,750,734
17645,22,750,734
18378,23,750,733
19112,24,750,734
19847,25,750,735
20583,26,750,736
21321,27,750,738
22055,28,750,734
22788,29,750,733
23524,30,750,736
24260,31,750,736
24997,32,750,737
25735,33,750,738
26473,34,750,738
27211,35,750,738
27949,36,750,738
28688,37,750,739
29426,38,750,738
30164,39,750,738
30902,40,750,738
31638,41,750,736
32374,42,750,736
33110,43,750,736
33848,44,750,738
34587,45,750,739
35326,46,750,739
36063,47,750,737
36801,48,750,738
37538,49,750,737
38275,50,750,737
39012,51,750,737
39750,52,750,738
40489,53,750,739
41228,54,750,739
41967,55,750,739
42705,56,750,738
43442,57,750,737
44179,58,750,737
44916,59,750,737
45657,60,750,741
46398,61,750,741
47138,62,750,740
47878,63,750,740
48620,64,750,742
49360,65,750,740
50099,66,750,739
50836,67,750,737
51571,68,750,735
52308,69,750,737
53048,70,750,740
53788,71,750,740
54529,72,750,741
55270,73,750,741
56009,74,750,739
56749,75,750,740
57488,76,750,739
58228,77,750,740
58967,78,750,739
59708,79,750,741
60450,80,750,742
61192,81,750,742
61934,82,750,742
62677,83,750,743
63420,84,750,743
64162,85,750,742
64904,86,750,742
65645,87,750,741
66385,88,750,740
67126,89,750,741
67867,90,750,741
68607,91,750,740
69348,92,750,741
70089,93,750,741
70830,94,750,741
71571,95,750,741
72314,96,750,743
73055,97,750,741
73797,98,750,742
74539,99,750,742
75282,100,750,743
76024,101,750,742
76766,102,750,742
77506,103,750,740
78247,104,750,741
78988,105,750,741
79730,106,750,742
80473,107,750,743
81216,108,750,743
81960,109,750,744
82703,110,750,743
83445,111,750,742
84187,112,750,742
84931,113,750,744
85676,114,750,745
86420,115,750,744
87165,116,750,745
87909,117,750,744
88651,118,750,742
89395,119,750,744
90139,120,750,744
90883,121,750,744
91626,122,750,743
92370,123,750,744
93114,124,750,744
93857,125,750,743
94600,126,750,743
95343,127,750,743
96087,128,750,744
96830,129,750,743
97573,130,750,743
98317,131,750,744
99062,132,750,745
99809,133,750,747
100555,134,750,746
101302,135,750,747
102051,136,750,749
102799,137,750,748
103547,138,750,748
104295,139,750,748
105045,140,750,750
105793,141,750,748
106541,142,750,748
107290,143,750,749
108036,144,750,746
108784,145,750,748
109533,146,750,749
110281,147,750,748
111028,148,750,747
111774,149,750,746
112521,150,750,747
113268,151,750,747
114016,152,750,748
114765,153,750,749
115512,154,750,747
116259,155,750,747
117006,156,750,747
117754,157,750,748
118503,158,750,749
119250,159,750,747
120000,160,750,750
120751,161,750,751
121502,162,750,751
122250,163,750,748
122998,164,750,748
123747,165,750,749
124495,166,750,748
125243,167,750,748
125992,168,750,749
126742,169,750,750
127494,170,750,752
128245,171,750,751
128994,172,750,749
129743,173,750,749
130492,174,750,749
131243,175,750,751
131993,176,750,750
132744,177,750,751
133496,178,750,752
134246,179,750,750
134996,180,750,750
135745,181,750,749
