timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2452,2,1000,989
3442,3,1000,990
4431,4,1000,989
5418,5,1000,987
6404,6,1000,986
7393,7,1000,989
8382,8,1000,989
9368,9,1000,986
10356,10,1000,988
11344,11,1000,988
12329,12,1000,985
13316,13,1000,987
14304,14,1000,988
15291,15,1000,987
16276,16,1000,985
17265,17,1000,989
18254,18,1000,989
19241,19,1000,987
20229,20,1000,988
21216,21,1000,987
22203,22,1000,987
23190,23,1000,987
24177,24,1000,987
25163,25,1000,986
26149,26,1000,986
27140,27,1000,991
28130,28,1000,990
29118,29,1000,988
30108,30,1000,990
31097,31,1000,989
32085,32,1000,988
33074,33,1000,989
34063,34,1000,989
35046,35,1000,983
36033,36,1000,987
37019,37,1000,986
38006,38,1000,987
38996,39,1000,990
39986,40,1000,990
40974,41,1000,988
41961,42,1000,987
42948,43,1000,987
43936,44,1000,988
44923,45,1000,987
45907,46,1000,984
46892,47,1000,985
47879,48,1000,987
48867,49,1000,988
49856,50,1000,989
50845,51,1000,989
51831,52,1000,986
52819,53,1000,988
53809,54,1000,990
54796,55,1000,987
55786,56,1000,990
56776,57,1000,990
57766,58,1000,990
58756,59,1000,990
59745,60,1000,989
60730,61,1000,985
61717,62,1000,987
62705,63,1000,988
63694,64,1000,989
64682,65,1000,988
65669,66,1000,987
66658,67,1000,989
67648,68,1000,990
68637,69,1000,989
69628,70,1000,991
70621,71,1000,993
71614,72,1000,993
72604,73,1000,990
73593,74,1000,989
74586,75,1000,993
75576,76,1000,990
76567,77,1000,991
77559,78,1000,992
78547,79,1000,988
79537,80,1000,990
80525,81,1000,988
81513,82,1000,988
82500,83,1000,987
83486,84,1000,986
84474,85,1000,988
85461,86,1000,987
86450,87,1000,989
87441,88,1000,991
88433,89,1000,992
89420,90,1000,987
90407,91,1000,987
91394,92,1000,987
92380,93,1000,986
93369,94,1000,989
94355,95,1000,986
95344,96,1000,989
96333,97,1000,989
97320,98,1000,987
98307,99,1000,987
99293,100,1000,986
100279,101,1000,986
101263,102,1000,984
102248,103,1000,985
103212,104,1000,964
104128,105,1000,916
104977,106,1000,849
105764,107,1000,787
106498,108,1000,734
107209,109,1000,711
107921,110,1000,712
108637,111,1000,716
109352,112,1000,715
110069,113,1000,717
110787,114,1000,718
111504,115,1000,717
112220,116,1000,716
112935,117,1000,715
113649,118,1000,714
114363,119,1000,714
115078,120,1000,715
115794,121,1000,716
116514,122,1000,720
117231,123,1000,717
117946,124,1000,715
118660,125,1000,714
119375,126,1000,715
120089,127,1000,714
120804,128,1000,715
121520,129,1000,716
122236,130,1000,716
122952,131,1000,716
123666,132,1000,714
124383,133,1000,717
125097,134,1000,714
125809,135,1000,712
126520,136,1000,711
127232,137,1000,712
127945,138,1000,713
128656,139,1000,711
129369,140,1000,713
130084,141,1000,715
130799,142,1000,715
131512,143,1000,713
132225,144,1000,713
132939,145,1000,714
133653,146,1000,714
134367,147,1000,714
135080,148,1000,713
135795,149,1000,715
136509,150,1000,714
137224,151,1000,715
137938,152,1000,714
138651,153,1000,713
139364,154,1000,713
140079,155,1000,715
140796,156,1000,717
141512,157,1000,716
142228,158,1000,716
142943,159,1000,715
143658,160,1000,715
144374,161,1000,716
145090,162,1000,716
145806,163,1000,716
146522,164,1000,716
147240,165,1000,718
147958,166,1000,718
148675,167,1000,717
149392,168,1000,717
150111,169,1000,719
150828,170,1000,717
151547,171,1000,719
152266,172,1000,719
152983,173,1000,717
153702,174,1000,719
154420,175,1000,718
155137,176,1000,717
155853,177,1000,716
156569,178,1000,716
157286,179,1000,717
158004,180,1000,718
158721,181,1000,717
