timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2994,2,750,746
3741,3,750,747
4490,4,750,749
5238,5,750,748
5984,6,750,746
6727,7,750,743
7469,8,750,742
8210,9,750,741
8952,10,750,742
9694,11,750,742
10438,12,750,744
11184,13,750,746
11929,14,750,745
12674,15,750,745
13418,16,750,744
14161,17,750,743
14903,18,750,742
15645,19,750,742
16388,20,750,743
17132,21,750,744
17874,22,750,742
18616,23,750,742
19361,24,750,745
20105,25,750,744
20851,26,750,746
21597,27,750,746
22343,28,750,746
23091,29,750,748
23840,30,750,749
24589,31,750,749
25334,32,750,745
26079,33,750,745
26824,34,750,745
27568,35,750,744
28310,36,750,742
29052,37,750,742
29795,38,750,743
30539,39,750,744
31282,40,750,743
32026,41,750,744
32769,42,750,743
33512,43,750,743
34255,44,750,743
34997,45,750,742
35740,46,750,743
36482,47,750,742
37224,48,750,742
37967,49,750,743
38711,50,750,744
39454,51,750,743
40196,52,750,742
40939,53,750,743
41680,54,750,741
42422,55,750,742
43164,56,750,742
43906,57,750,742
44646,58,750,740
45389,59,750,743
46134,60,750,745
46879,61,750,745
47623,62,750,744
48367,63,750,744
49111,64,750,744
49855,65,750,744
50600,66,750,745
51344,67,750,744
52089,68,750,745
52833,69,750,744
53577,70,750,744
54322,71,750,745
55066,72,750,744
55809,73,750,743
56553,74,750,744
57296,75,750,743
58039,76,750,743
58783,77,750,744
59526,78,750,743
60268,79,750,742
61012,80,750,744
61755,81,750,743
62498,82,750,743
63243,83,750,745
63984,84,750,741
64727,85,750,743
65470,86,750,743
66212,87,750,742
66955,88,750,743
67697,89,750,742
68441,90,750,744
69188,91,750,747
69934,92,750,746
70679,93,750,745
71425,94,750,746
72170,95,750,745
72915,96,750,745
73661,97,750,746
74194,98,750,533
74694,99,750,500
75182,100,750,488
75694,101,750,512
76226,102,750,532
76784,103,750,558
77375,104,750,591
78001,105,750,626
78662,106,750,661
79356,107,750,694
80075,108,750,719
80812,109,750,737
81555,110,750,743
82299,111,750,744
83043,112,750,744
83785,113,750,742
84530,114,750,745
85274,115,750,744
86020,116,750,746
86766,117,750,746
87509,118,750,743
88254,119,750,745
88999,120,750,745
89743,121,750,744
90485,122,750,742
91228,123,750,743
91970,124,750,742
92712,125,750,742
93456,126,750,744
94199,127,750,743
94942,128,750,743
95685,129,750,743
96428,130,750,743
97172,131,750,744
97915,132,750,743
98660,133,750,745
99405,134,750,745
100149,135,750,744
100894,136,750,745
101638,137,750,744
102382,138,750,744
103121,139,750,739
103862,140,750,741
104602,141,750,740
105344,142,750,742
106086,143,750,742
106830,144,750,744
107575,145,750,745
108318,146,750,743
109062,147,750,744
109807,148,750,745
110550,149,750,743
111293,150,750,743
112036,151,750,743
112779,152,750,743
113521,153,750,742
114263,154,750,742
115009,155,750,746
115753,156,750,744
116497,157,750,744
117240,158,750,743
117983,159,750,743
118724,160,750,741
119465,161,750,741
120206,162,750,741
120949,163,750,743
121692,164,750,743
122436,165,750,744
123180,166,750,744
123923,167,750,743
124667,168,750,744
125411,169,750,744
126153,170,750,742
126896,171,750,743
127640,172,750,744
128385,173,750,745
129128,174,750,743
129870,175,750,742
130612,176,750,742
131354,177,750,742
132096,178,750,742
132840,179,750,744
133582,180,750,742
134325,181,750,743
