timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3299,2,750,750
4050,3,750,751
4800,4,750,750
5549,5,750,749
6299,6,750,750
7049,7,750,750
7797,8,750,748
8546,9,750,749
9295,10,750,749
10043,11,750,748
10794,12,750,751
11542,13,750,748
12290,14,750,748
13039,15,750,749
13787,16,750,748
14533,17,750,746
15279,18,750,746
16025,19,750,746
16773,20,750,748
17523,21,750,750
18273,22,750,750
19023,23,750,750
19771,24,750,748
20519,25,750,748
21267,26,750,748
22014,27,750,747
22763,28,750,749
23511,29,750,748
24260,30,750,749
25007,31,750,747
25756,32,750,749
26505,33,750,749
27254,34,750,749
28001,35,750,747
28752,36,750,751
29503,37,750,751
30253,38,750,750
31003,39,750,750
31752,40,750,749
32502,41,750,750
33250,42,750,748
33998,43,750,748
34747,44,750,749
35497,45,750,750
36244,46,750,747
36994,47,750,750
37744,48,750,750
38494,49,750,750
39244,50,750,750
39992,51,750,748
40739,52,750,747
41487,53,750,748
42234,54,750,747
42982,55,750,748
43729,56,750,747
44476,57,750,747
45224,58,750,748
45973,59,750,749
46723,60,750,750
47473,61,750,750
48223,62,750,750
48974,63,750,751
49726,64,750,752
50478,65,750,752
51226,66,750,748
51973,67,750,747
52719,68,750,746
53467,69,750,748
54214,70,750,747
54961,71,750,747
55709,72,750,748
56457,73,750,748
57203,74,750,746
57952,75,750,749
58701,76,750,749
59451,77,750,750
60202,78,750,751
60951,79,750,749
61700,80,750,749
62449,81,750,749
63197,82,750,748
63945,83,750,748
64693,84,750,748
65442,85,750,749
66190,86,750,748
66939,87,750,749
67689,88,750,750
68436,89,750,747
69183,90,750,747
69931,91,750,748
70681,92,750,750
71428,93,750,747
72174,94,750,746
72922,95,750,748
73671,96,750,749
74420,97,750,749
75170,98,750,750
75919,99,750,749
76670,100,750,751
77420,101,750,750
78170,102,750,750
78919,103,750,749
79666,104,750,747
80394,105,750,728
81068,106,750,674
81674,107,750,606
82210,108,750,536
82693,109,750,483
83154,110,750,461
83616,111,750,462
84079,112,750,463
84542,113,750,463
85004,114,750,462
85465,115,750,461
85926,116,750,461
86386,117,750,460
86849,118,750,463
87312,119,750,463
87773,120,750,461
88236,121,750,463
88699,122,750,463
89163,123,750,464
89625,124,750,462
90086,125,750,461
90545,126,750,459
91006,127,750,461
91469,128,750,463
91933,129,750,464
92399,130,750,466
92865,131,750,466
93329,132,750,464
93792,133,750,463
94257,134,750,465
94722,135,750,465
95187,136,750,465
95652,137,750,465
96118,138,750,466
96583,139,750,465
97047,140,750,464
97510,141,750,463
97973,142,750,463
98436,143,750,463
98900,144,750,464
99365,145,750,465
99828,146,750,463
100292,147,750,464
100756,148,750,464
101218,149,750,462
101682,150,750,464
102145,151,750,463
102609,152,750,464
103071,153,750,462
103533,154,750,462
103997,155,750,464
104461,156,750,464
104924,157,750,463
105388,158,750,464
105849,159,750,461
106312,160,750,463
106774,161,750,462
107238,162,750,464
107701,163,750,463
108163,164,750,462
108627,165,750,464
109090,166,750,463
109551,167,750,461
110014,168,750,463
110476,169,750,462
110938,170,750,462
111400,171,750,462
111862,172,750,462
112324,173,750,462
112784,174,750,460
113245,175,750,461
113707,176,750,462
114171,177,750,464
114635,178,750,464
115099,179,750,464
115564,180,750,465
116028,181,750,464
