timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3323,2,750,767
4089,3,750,766
4852,4,750,763
5615,5,750,763
6376,6,750,761
7138,7,750,762
7904,8,750,766
8670,9,750,766
9435,10,750,765
10201,11,750,766
10967,12,750,766
11732,13,750,765
12496,14,750,764
13260,15,750,764
14028,16,750,768
14795,17,750,767
15560,18,750,765
16323,19,750,763
17088,20,750,765
17853,21,750,765
18618,22,750,765
19382,23,750,764
20147,24,750,765
20911,25,750,764
21677,26,750,766
22444,27,750,767
23212,28,750,768
23981,29,750,769
24747,30,750,766
25514,31,750,767
26280,32,750,766
27045,33,750,765
27810,34,750,765
28575,35,750,765
29338,36,750,763
30103,37,750,765
30870,38,750,767
31639,39,750,769
32408,40,750,769
33179,41,750,771
33952,42,750,773
34724,43,750,772
35498,44,750,774
36273,45,750,775
37050,46,750,777
37827,47,750,777
38606,48,750,779
39385,49,750,779
40167,50,750,782
40951,51,750,784
41736,52,750,785
42523,53,750,787
43311,54,750,788
44100,55,750,789
44890,56,750,790
45682,57,750,792
46476,58,750,794
47275,59,750,799
48077,60,750,802
48882,61,750,805
49689,62,750,807
50500,63,750,811
51314,64,750,814
52129,65,750,815
52947,66,750,818
53769,67,750,822
54593,68,750,824
55420,69,750,827
56250,70,750,830
57084,71,750,834
57923,72,750,839
58764,73,750,841
59607,74,750,843
60453,75,750,846
61302,76,750,849
62155,77,750,853
63011,78,750,856
63870,79,750,859
64731,80,750,861
65596,81,750,865
66465,82,750,869
67338,83,750,873
68216,84,750,878
69097,85,750,881
69982,86,750,885
70873,87,750,891
71766,88,750,893
72662,89,750,896
73559,90,750,897
74459,91,750,900
75364,92,750,905
76273,93,750,909
77185,94,750,912
78100,95,750,915
79018,96,750,918
79938,97,750,920
80863,98,750,925
81794,99,750,931
82729,100,750,935
83670,101,750,941
84613,102,750,943
85559,103,750,946
86510,104,750,951
87464,105,750,954
88421,106,750,957
89381,107,750,960
90344,108,750,963
91313,109,750,969
92284,110,750,971
93261,111,750,977
94243,112,750,982
95227,113,750,984
96215,114,750,988
97207,115,750,992
98204,116,750,997
99204,117,750,1000
100206,118,750,1002
101212,119,750,1006
102223,120,750,1011
103236,121,750,1013
104252,122,750,1016
105271,123,750,1019
106294,124,750,1023
107320,125,750,1026
108350,126,750,1030
109384,127,750,1034
110421,128,750,1037
111462,129,750,1041
112507,130,750,1045
113554,131,750,1047
114604,132,750,1050
115656,133,750,1052
116712,134,750,1056
117773,135,750,1061
118839,136,750,1066
119905,137,750,1066
120972,138,750,1067
122040,139,750,1068
123110,140,750,1070
124183,141,750,1073
125260,142,750,1077
126338,143,750,1078
127417,144,750,1079
128499,145,750,1082
129583,146,750,1084
130667,147,750,1084
131754,148,750,1087
132843,149,750,1089
133933,150,750,1090
135026,151,750,1093
136120,152,750,1094
137217,153,750,1097
138315,154,750,1098
139416,155,750,1101
140519,156,750,1103
141623,157,750,1104
142729,158,750,1106
143834,159,750,1105
144940,160,750,1106
146046,161,750,1106
147153,162,750,1107
148262,163,750,1109
149371,164,750,1109
150480,165,750,1109
151590,166,750,1110
152699,167,750,1109
153811,168,750,1112
154922,169,750,1111
156033,170,750,1111
157143,171,750,1110
158252,172,750,1109
159363,173,750,1111
160473,174,750,1110
161583,175,750,1110
162694,176,750,1111
163802,177,750,1108
164909,178,750,1107
166017,179,750,1108
167124,180,750,1107
168231,181,750,1107
