timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4194,2,1000,976
5171,3,1000,977
6148,4,1000,977
7126,5,1000,978
8102,6,1000,976
9078,7,1000,976
10053,8,1000,975
11028,9,1000,975
12005,10,1000,977
12983,11,1000,978
13963,12,1000,980
14942,13,1000,979
15922,14,1000,980
16899,15,1000,977
17876,16,1000,977
18852,17,1000,976
19829,18,1000,977
20803,19,1000,974
21777,20,1000,974
22754,21,1000,977
23732,22,1000,978
24710,23,1000,978
25685,24,1000,975
26659,25,1000,974
27636,26,1000,977
28610,27,1000,974
29586,28,1000,976
30563,29,1000,977
31540,30,1000,977
32515,31,1000,975
33490,32,1000,975
34467,33,1000,977
35444,34,1000,977
36422,35,1000,978
37401,36,1000,979
38380,37,1000,979
39358,38,1000,978
40336,39,1000,978
41312,40,1000,976
42287,41,1000,975
43262,42,1000,975
44239,43,1000,977
45215,44,1000,976
46188,45,1000,973
47162,46,1000,974
48134,47,1000,972
49106,48,1000,972
50077,49,1000,971
51046,50,1000,969
52013,51,1000,967
52980,52,1000,967
53948,53,1000,968
54912,54,1000,964
55877,55,1000,965
56842,56,1000,965
57806,57,1000,964
58767,58,1000,961
59727,59,1000,960
60686,60,1000,959
61641,61,1000,955
62594,62,1000,953
63544,63,1000,950
64489,64,1000,945
65434,65,1000,945
66374,66,1000,940
67316,67,1000,942
68257,68,1000,941
69196,69,1000,939
70134,70,1000,938
71068,71,1000,934
71998,72,1000,930
72925,73,1000,927
73849,74,1000,924
74770,75,1000,921
75690,76,1000,920
76609,77,1000,919
77525,78,1000,916
78437,79,1000,912
79347,80,1000,910
80254,81,1000,907
81161,82,1000,907
82067,83,1000,906
82968,84,1000,901
83868,85,1000,900
84762,86,1000,894
85654,87,1000,892
86543,88,1000,889
87428,89,1000,885
88311,90,1000,883
89189,91,1000,878
90063,92,1000,874
90934,93,1000,871
91805,94,1000,871
92672,95,1000,867
93538,96,1000,866
94403,97,1000,865
95264,98,1000,861
96122,99,1000,858
96975,100,1000,853
97825,101,1000,850
98671,102,1000,846
99512,103,1000,841
100351,104,1000,839
101190,105,1000,839
102026,106,1000,836
102857,107,1000,831
103683,108,1000,826
104506,109,1000,823
105327,110,1000,821
106146,111,1000,819
106961,112,1000,815
107774,113,1000,813
108586,114,1000,812
109394,115,1000,808
110200,116,1000,806
111002,117,1000,802
111804,118,1000,802
112599,119,1000,795
113392,120,1000,793
114183,121,1000,791
114972,122,1000,789
115756,123,1000,784
116537,124,1000,781
117314,125,1000,777
118091,126,1000,777
118864,127,1000,773
119634,128,1000,770
120401,129,1000,767
121165,130,1000,764
121927,131,1000,762
122686,132,1000,759
123444,133,1000,758
124202,134,1000,758
124957,135,1000,755
125711,136,1000,754
126463,137,1000,752
127213,138,1000,750
127961,139,1000,748
128708,140,1000,747
129452,141,1000,744
130194,142,1000,742
130931,143,1000,737
131667,144,1000,736
132400,145,1000,733
133130,146,1000,730
133861,147,1000,731
134591,148,1000,730
135316,149,1000,725
136038,150,1000,722
136761,151,1000,723
137485,152,1000,724
138211,153,1000,726
138935,154,1000,724
139655,155,1000,720
140373,156,1000,718
141089,157,1000,716
141804,158,1000,715
142520,159,1000,716
143239,160,1000,719
143958,161,1000,719
144674,162,1000,716
145391,163,1000,717
146106,164,1000,715
146820,165,1000,714
147535,166,1000,715
148251,167,1000,716
148967,168,1000,716
149682,169,1000,715
150394,170,1000,712
151105,171,1000,711
151815,172,1000,710
152528,173,1000,713
153238,174,1000,710
153951,175,1000,713
154664,176,1000,713
155375,177,1000,711
156087,178,1000,712
156800,179,1000,713
157511,180,1000,711
158222,181,1000,711
