timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4140,2,1000,998
5136,3,1000,996
6134,4,1000,998
7133,5,1000,999
8130,6,1000,997
9126,7,1000,996
10120,8,1000,994
11116,9,1000,996
12109,10,1000,993
13103,11,1000,994
14098,12,1000,995
15095,13,1000,997
16092,14,1000,997
17089,15,1000,997
18089,16,1000,1000
19090,17,1000,1001
20089,18,1000,999
21086,19,1000,997
22082,20,1000,996
23077,21,1000,995
24073,22,1000,996
25070,23,1000,997
26069,24,1000,999
27067,25,1000,998
28067,26,1000,1000
29066,27,1000,999
30066,28,1000,1000
31063,29,1000,997
32060,30,1000,997
33057,31,1000,997
34054,32,1000,997
35052,33,1000,998
36051,34,1000,999
37047,35,1000,996
38043,36,1000,996
39037,37,1000,994
40030,38,1000,993
41024,39,1000,994
42022,40,1000,998
43019,41,1000,997
44016,42,1000,997
45014,43,1000,998
46012,44,1000,998
47010,45,1000,998
48008,46,1000,998
49006,47,1000,998
50001,48,1000,995
50994,49,1000,993
51986,50,1000,992
52979,51,1000,993
53971,52,1000,992
54966,53,1000,995
55960,54,1000,994
56955,55,1000,995
57951,56,1000,996
58946,57,1000,995
59941,58,1000,995
60935,59,1000,994
61930,60,1000,995
62923,61,1000,993
63918,62,1000,995
64914,63,1000,996
65909,64,1000,995
66903,65,1000,994
67897,66,1000,994
68893,67,1000,996
69888,68,1000,995
70885,69,1000,997
71883,70,1000,998
72880,71,1000,997
73876,72,1000,996
74871,73,1000,995
75866,74,1000,995
76861,75,1000,995
77855,76,1000,994
78850,77,1000,995
79847,78,1000,997
80842,79,1000,995
81836,80,1000,994
82834,81,1000,998
83829,82,1000,995
84825,83,1000,996
85822,84,1000,997
86817,85,1000,995
87814,86,1000,997
88811,87,1000,997
89807,88,1000,996
90799,89,1000,992
91791,90,1000,992
92846,91,1000,1055
94046,92,1000,1200
95414,93,1000,1368
96924,94,1000,1510
98493,95,1000,1569
100061,96,1000,1568
101630,97,1000,1569
103200,98,1000,1570
104773,99,1000,1573
106345,100,1000,1572
107915,101,1000,1570
109486,102,1000,1571
111056,103,1000,1570
112628,104,1000,1572
114198,105,1000,1570
115769,106,1000,1571
117340,107,1000,1571
118913,108,1000,1573
120485,109,1000,1572
122055,110,1000,1570
123627,111,1000,1572
125197,112,1000,1570
126768,113,1000,1571
128339,114,1000,1571
129909,115,1000,1570
131480,116,1000,1571
133050,117,1000,1570
134619,118,1000,1569
136189,119,1000,1570
137757,120,1000,1568
139327,121,1000,1570
140894,122,1000,1567
142462,123,1000,1568
144031,124,1000,1569
145601,125,1000,1570
147172,126,1000,1571
148743,127,1000,1571
150313,128,1000,1570
151883,129,1000,1570
153452,130,1000,1569
155022,131,1000,1570
156593,132,1000,1571
158164,133,1000,1571
159734,134,1000,1570
161305,135,1000,1571
162878,136,1000,1573
164450,137,1000,1572
166021,138,1000,1571
167594,139,1000,1573
169167,140,1000,1573
170740,141,1000,1573
172313,142,1000,1573
173883,143,1000,1570
175453,144,1000,1570
177023,145,1000,1570
178593,146,1000,1570
180166,147,1000,1573
181736,148,1000,1570
183307,149,1000,1571
184883,150,1000,1576
186456,151,1000,1573
188028,152,1000,1572
189601,153,1000,1573
191174,154,1000,1573
192745,155,1000,1571
194314,156,1000,1569
195884,157,1000,1570
197455,158,1000,1571
199029,159,1000,1574
200601,160,1000,1572
202170,161,1000,1569
203738,162,1000,1568
205308,163,1000,1570
206879,164,1000,1571
208451,165,1000,1572
210024,166,1000,1573
211596,167,1000,1572
213169,168,1000,1573
214740,169,1000,1571
216309,170,1000,1569
217876,171,1000,1567
219443,172,1000,1567
221008,173,1000,1565
222573,174,1000,1565
224139,175,1000,1566
225703,176,1000,1564
227269,177,1000,1566
228835,178,1000,1566
230404,179,1000,1569
231975,180,1000,1571
233546,181,1000,1571
