timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3749,2,1000,978
4729,3,1000,980
5712,4,1000,983
6695,5,1000,983
7676,6,1000,981
8658,7,1000,982
9637,8,1000,979
10617,9,1000,980
11598,10,1000,981
12577,11,1000,979
13554,12,1000,977
14531,13,1000,977
15510,14,1000,979
16490,15,1000,980
17471,16,1000,981
18452,17,1000,981
19432,18,1000,980
20411,19,1000,979
21387,20,1000,976
22366,21,1000,979
23348,22,1000,982
24331,23,1000,983
25315,24,1000,984
26300,25,1000,985
27282,26,1000,982
28263,27,1000,981
29243,28,1000,980
30227,29,1000,984
31210,30,1000,983
32195,31,1000,985
33181,32,1000,986
34166,33,1000,985
35148,34,1000,982
36130,35,1000,982
37111,36,1000,981
38092,37,1000,981
39075,38,1000,983
40057,39,1000,982
41038,40,1000,981
42019,41,1000,981
43001,42,1000,982
43982,43,1000,981
44962,44,1000,980
45942,45,1000,980
46922,46,1000,980
47906,47,1000,984
48890,48,1000,984
49874,49,1000,984
50859,50,1000,985
51843,51,1000,984
52826,52,1000,983
53808,53,1000,982
54791,54,1000,983
55773,55,1000,982
56756,56,1000,983
57744,57,1000,988
58729,58,1000,985
59710,59,1000,981
60692,60,1000,982
61673,61,1000,981
62656,62,1000,983
63642,63,1000,986
64626,64,1000,984
65610,65,1000,984
66592,66,1000,982
67577,67,1000,985
68561,68,1000,984
69544,69,1000,983
70525,70,1000,981
71504,71,1000,979
72483,72,1000,979
73461,73,1000,978
74439,74,1000,978
75418,75,1000,979
76398,76,1000,980
77378,77,1000,980
78359,78,1000,981
79342,79,1000,983
80326,80,1000,984
81313,81,1000,987
82298,82,1000,985
83282,83,1000,984
84268,84,1000,986
85252,85,1000,984
86238,86,1000,986
87224,87,1000,986
88210,88,1000,986
89195,89,1000,985
90181,90,1000,986
91165,91,1000,984
92148,92,1000,983
93133,93,1000,985
94119,94,1000,986
95106,95,1000,987
96093,96,1000,987
97079,97,1000,986
98067,98,1000,988
99053,99,1000,986
100039,100,1000,986
101025,101,1000,986
102010,102,1000,985
102993,103,1000,983
103978,104,1000,985
104965,105,1000,987
105951,106,1000,986
106936,107,1000,985
107923,108,1000,987
108913,109,1000,990
109901,110,1000,988
110887,111,1000,986
111873,112,1000,986
112859,113,1000,986
113846,114,1000,987
114831,115,1000,985
115817,116,1000,986
116804,117,1000,987
117791,118,1000,987
118777,119,1000,986
119762,120,1000,985
120745,121,1000,983
121728,122,1000,983
122709,123,1000,981
123689,124,1000,980
124671,125,1000,982
125656,126,1000,985
126642,127,1000,986
127628,128,1000,986
128614,129,1000,986
129601,130,1000,987
130589,131,1000,988
131575,132,1000,986
132559,133,1000,984
133544,134,1000,985
134530,135,1000,986
135517,136,1000,987
136503,137,1000,986
137486,138,1000,983
138470,139,1000,984
139453,140,1000,983
140435,141,1000,982
141419,142,1000,984
142404,143,1000,985
143389,144,1000,985
144374,145,1000,985
145357,146,1000,983
146344,147,1000,987
147330,148,1000,986
148317,149,1000,987
149305,150,1000,988
150294,151,1000,989
151284,152,1000,990
152273,153,1000,989
153260,154,1000,987
154247,155,1000,987
155235,156,1000,988
156220,157,1000,985
157207,158,1000,987
158195,159,1000,988
159182,160,1000,987
160170,161,1000,988
161156,162,1000,986
162142,163,1000,986
163127,164,1000,985
164115,165,1000,988
165107,166,1000,992
166095,167,1000,988
167081,168,1000,986
168070,169,1000,989
169060,170,1000,990
170049,171,1000,989
171039,172,1000,990
172030,173,1000,991
173020,174,1000,990
174008,175,1000,988
174993,176,1000,985
175980,177,1000,987
176967,178,1000,987
177957,179,1000,990
178947,180,1000,990
179936,181,1000,989
