timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3389,2,750,731
4120,3,750,731
4850,4,750,730
5583,5,750,733
6319,6,750,736
7054,7,750,735
7789,8,750,735
8524,9,750,735
9258,10,750,734
9989,11,750,731
10720,12,750,731
11451,13,750,731
12181,14,750,730
12910,15,750,729
13639,16,750,729
14367,17,750,728
15096,18,750,729
15827,19,750,731
16559,20,750,732
17289,21,750,730
18019,22,750,730
18748,23,750,729
19477,24,750,729
20209,25,750,732
20941,26,750,732
21673,27,750,732
22404,28,750,731
23138,29,750,734
23873,30,750,735
24607,31,750,734
25340,32,750,733
26071,33,750,731
26804,34,750,733
27537,35,750,733
28268,36,750,731
28996,37,750,728
29726,38,750,730
30455,39,750,729
31186,40,750,731
31920,41,750,734
32652,42,750,732
33383,43,750,731
34116,44,750,733
34848,45,750,732
35581,46,750,733
36312,47,750,731
37043,48,750,731
37774,49,750,731
38507,50,750,733
39239,51,750,732
39972,52,750,733
40704,53,750,732
41436,54,750,732
42166,55,750,730
42895,56,750,729
43624,57,750,729
44353,58,750,729
45086,59,750,733
45816,60,750,730
46547,61,750,731
47277,62,750,730
48007,63,750,730
48738,64,750,731
49471,65,750,733
50201,66,750,730
50935,67,750,734
51670,68,750,735
52404,69,750,734
53138,70,750,734
53873,71,750,735
54605,72,750,732
55337,73,750,732
56068,74,750,731
56801,75,750,733
57533,76,750,732
58265,77,750,732
58996,78,750,731
59729,79,750,733
60462,80,750,733
61195,81,750,733
61928,82,750,733
62662,83,750,734
63395,84,750,733
64126,85,750,731
64855,86,750,729
65584,87,750,729
66312,88,750,728
67043,89,750,731
67773,90,750,730
68504,91,750,731
69237,92,750,733
69971,93,750,734
70706,94,750,735
71439,95,750,733
72170,96,750,731
72901,97,750,731
73630,98,750,729
74356,99,750,726
75085,100,750,729
75815,101,750,730
76545,102,750,730
77276,103,750,731
99584,104,750,22308
100686,105,750,1102
101765,106,750,1079
102805,107,750,1040
103801,108,750,996
104749,109,750,948
105646,110,750,897
106492,111,750,846
107292,112,750,800
108057,113,750,765
108799,114,750,742
109531,115,750,732
110263,116,750,732
110995,117,750,732
111727,118,750,732
112460,119,750,733
113195,120,750,735
113928,121,750,733
114660,122,750,732
115391,123,750,731
116121,124,750,730
116853,125,750,732
117584,126,750,731
118315,127,750,731
119048,128,750,733
119782,129,750,734
120514,130,750,732
121245,131,750,731
121976,132,750,731
122707,133,750,731
123439,134,750,732
124170,135,750,731
124901,136,750,731
125635,137,750,734
126369,138,750,734
127102,139,750,733
127834,140,750,732
128567,141,750,733
129301,142,750,734
130035,143,750,734
130768,144,750,733
131502,145,750,734
132234,146,750,732
132966,147,750,732
133699,148,750,733
134433,149,750,734
135166,150,750,733
135897,151,750,731
136628,152,750,731
137357,153,750,729
138084,154,750,727
138813,155,750,729
139544,156,750,731
140274,157,750,730
141008,158,750,734
141742,159,750,734
142474,160,750,732
143206,161,750,732
143942,162,750,736
144676,163,750,734
145409,164,750,733
146141,165,750,732
146873,166,750,732
147604,167,750,731
148336,168,750,732
149068,169,750,732
149801,170,750,733
150534,171,750,733
151267,172,750,733
151999,173,750,732
152732,174,750,733
153466,175,750,734
154200,176,750,734
154933,177,750,733
155666,178,750,733
156400,179,750,734
157132,180,750,732
157867,181,750,735
