timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4150,2,1000,986
5135,3,1000,985
6119,4,1000,984
7104,5,1000,985
8091,6,1000,987
9076,7,1000,985
10063,8,1000,987
11051,9,1000,988
12037,10,1000,986
13025,11,1000,988
14012,12,1000,987
15000,13,1000,988
15988,14,1000,988
16976,15,1000,988
17964,16,1000,988
18950,17,1000,986
19934,18,1000,984
20918,19,1000,984
21902,20,1000,984
22889,21,1000,987
23876,22,1000,987
24863,23,1000,987
25851,24,1000,988
26837,25,1000,986
27824,26,1000,987
28812,27,1000,988
29801,28,1000,989
30788,29,1000,987
31773,30,1000,985
32756,31,1000,983
33740,32,1000,984
34725,33,1000,985
35710,34,1000,985
36693,35,1000,983
37681,36,1000,988
38672,37,1000,991
39660,38,1000,988
40649,39,1000,989
41638,40,1000,989
42626,41,1000,988
43613,42,1000,987
44598,43,1000,985
45584,44,1000,986
46571,45,1000,987
47559,46,1000,988
48548,47,1000,989
49537,48,1000,989
50526,49,1000,989
51513,50,1000,987
52500,51,1000,987
53485,52,1000,985
54468,53,1000,983
55455,54,1000,987
56442,55,1000,987
57427,56,1000,985
58412,57,1000,985
59400,58,1000,988
60387,59,1000,987
61371,60,1000,984
62356,61,1000,985
63339,62,1000,983
64322,63,1000,983
65306,64,1000,984
66293,65,1000,987
67282,66,1000,989
68272,67,1000,990
69259,68,1000,987
70245,69,1000,986
71231,70,1000,986
72170,71,1000,939
73004,72,1000,834
73708,73,1000,704
74307,74,1000,599
74861,75,1000,554
75414,76,1000,553
75966,77,1000,552
76520,78,1000,554
77075,79,1000,555
77629,80,1000,554
78182,81,1000,553
78735,82,1000,553
79288,83,1000,553
79838,84,1000,550
80389,85,1000,551
80941,86,1000,552
81494,87,1000,553
82046,88,1000,552
82599,89,1000,553
83151,90,1000,552
83704,91,1000,553
84256,92,1000,552
84808,93,1000,552
85363,94,1000,555
85918,95,1000,555
86471,96,1000,553
87026,97,1000,555
87580,98,1000,554
88134,99,1000,554
88693,100,1000,559
89251,101,1000,558
89807,102,1000,556
90364,103,1000,557
90922,104,1000,558
91481,105,1000,559
92039,106,1000,558
92597,107,1000,558
93151,108,1000,554
93705,109,1000,554
94256,110,1000,551
94808,111,1000,552
95362,112,1000,554
95914,113,1000,552
96468,114,1000,554
97021,115,1000,553
97574,116,1000,553
98125,117,1000,551
98678,118,1000,553
99233,119,1000,555
99789,120,1000,556
100347,121,1000,558
100904,122,1000,557
101460,123,1000,556
102016,124,1000,556
102569,125,1000,553
103122,126,1000,553
103675,127,1000,553
104228,128,1000,553
104782,129,1000,554
105334,130,1000,552
105886,131,1000,552
106438,132,1000,552
106992,133,1000,554
107546,134,1000,554
108099,135,1000,553
108654,136,1000,555
109208,137,1000,554
109762,138,1000,554
110316,139,1000,554
110869,140,1000,553
111423,141,1000,554
111978,142,1000,555
112531,143,1000,553
113083,144,1000,552
113636,145,1000,553
114189,146,1000,553
114746,147,1000,557
115303,148,1000,557
115858,149,1000,555
116413,150,1000,555
116967,151,1000,554
117519,152,1000,552
118069,153,1000,550
118618,154,1000,549
119167,155,1000,549
119715,156,1000,548
120265,157,1000,550
120816,158,1000,551
121370,159,1000,554
121922,160,1000,552
122471,161,1000,549
123021,162,1000,550
123575,163,1000,554
124128,164,1000,553
124681,165,1000,553
125234,166,1000,553
125787,167,1000,553
126342,168,1000,555
126898,169,1000,556
127454,170,1000,556
128008,171,1000,554
128563,172,1000,555
129117,173,1000,554
129671,174,1000,554
130225,175,1000,554
130779,176,1000,554
131331,177,1000,552
131884,178,1000,553
132440,179,1000,556
132995,180,1000,555
133550,181,1000,555
