timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3351,2,1500,1522
4870,3,1500,1519
6386,4,1500,1516
7903,5,1500,1517
9417,6,1500,1514
10936,7,1500,1519
12458,8,1500,1522
13977,9,1500,1519
15498,10,1500,1521
17019,11,1500,1521
18541,12,1500,1522
20061,13,1500,1520
21586,14,1500,1525
23105,15,1500,1519
24625,16,1500,1520
26147,17,1500,1522
27668,18,1500,1521
29192,19,1500,1524
30713,20,1500,1521
32232,21,1500,1519
33748,22,1500,1516
35266,23,1500,1518
36785,24,1500,1519
38309,25,1500,1524
39834,26,1500,1525
41359,27,1500,1525
42884,28,1500,1525
44408,29,1500,1524
45931,30,1500,1523
47451,31,1500,1520
48975,32,1500,1524
50501,33,1500,1526
52022,34,1500,1521
53541,35,1500,1519
55061,36,1500,1520
56582,37,1500,1521
58101,38,1500,1519
59622,39,1500,1521
61140,40,1500,1518
62657,41,1500,1517
64175,42,1500,1518
65694,43,1500,1519
67213,44,1500,1519
68736,45,1500,1523
70260,46,1500,1524
71781,47,1500,1521
73304,48,1500,1523
74826,49,1500,1522
76341,50,1500,1515
77857,51,1500,1516
79374,52,1500,1517
80893,53,1500,1519
82409,54,1500,1516
83923,55,1500,1514
85439,56,1500,1516
86958,57,1500,1519
88482,58,1500,1524
90010,59,1500,1528
91538,60,1500,1528
93063,61,1500,1525
94585,62,1500,1522
96105,63,1500,1520
97627,64,1500,1522
99150,65,1500,1523
100671,66,1500,1521
102193,67,1500,1522
103711,68,1500,1518
105226,69,1500,1515
106743,70,1500,1517
108260,71,1500,1517
109783,72,1500,1523
111303,73,1500,1520
112824,74,1500,1521
114345,75,1500,1521
115866,76,1500,1521
117386,77,1500,1520
118909,78,1500,1523
120432,79,1500,1523
121956,80,1500,1524
123477,81,1500,1521
124996,82,1500,1519
126516,83,1500,1520
127867,84,1500,1351
128902,85,1500,1035
129772,86,1500,870
130640,87,1500,868
131510,88,1500,870
132380,89,1500,870
133248,90,1500,868
134117,91,1500,869
134990,92,1500,873
135867,93,1500,877
136740,94,1500,873
137613,95,1500,873
138483,96,1500,870
139354,97,1500,871
140224,98,1500,870
141097,99,1500,873
141968,100,1500,871
142841,101,1500,873
143714,102,1500,873
144587,103,1500,873
145459,104,1500,872
146331,105,1500,872
147203,106,1500,872
148074,107,1500,871
148942,108,1500,868
149809,109,1500,867
150676,110,1500,867
151545,111,1500,869
152412,112,1500,867
153284,113,1500,872
154156,114,1500,872
155028,115,1500,872
155899,116,1500,871
156771,117,1500,872
157643,118,1500,872
158518,119,1500,875
159388,120,1500,870
160258,121,1500,870
161127,122,1500,869
161995,123,1500,868
162866,124,1500,871
163738,125,1500,872
164611,126,1500,873
165479,127,1500,868
166348,128,1500,869
167217,129,1500,869
168091,130,1500,874
168961,131,1500,870
169828,132,1500,867
170693,133,1500,865
171559,134,1500,866
172423,135,1500,864
173285,136,1500,862
174153,137,1500,868
175019,138,1500,866
175887,139,1500,868
176752,140,1500,865
177621,141,1500,869
178490,142,1500,869
179357,143,1500,867
180225,144,1500,868
181093,145,1500,868
181960,146,1500,867
182829,147,1500,869
183701,148,1500,872
184571,149,1500,870
185446,150,1500,875
186322,151,1500,876
187196,152,1500,874
188068,153,1500,872
188940,154,1500,872
189812,155,1500,872
190683,156,1500,871
191552,157,1500,869
192422,158,1500,870
193292,159,1500,870
194165,160,1500,873
195040,161,1500,875
195911,162,1500,871
196777,163,1500,866
197642,164,1500,865
198507,165,1500,865
199372,166,1500,865
200237,167,1500,865
201103,168,1500,866
201972,169,1500,869
202841,170,1500,869
203710,171,1500,869
204577,172,1500,867
205449,173,1500,872
206316,174,1500,867
207180,175,1500,864
208045,176,1500,865
208910,177,1500,865
209776,178,1500,866
210642,179,1500,866
211509,180,1500,867
212378,181,1500,869
