timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4464,2,1000,1000
5466,3,1000,1002
6469,4,1000,1003
7470,5,1000,1001
8471,6,1000,1001
9472,7,1000,1001
10473,8,1000,1001
11478,9,1000,1005
12480,10,1000,1002
13481,11,1000,1001
14482,12,1000,1001
15481,13,1000,999
16481,14,1000,1000
17482,15,1000,1001
18484,16,1000,1002
19484,17,1000,1000
20489,18,1000,1005
21493,19,1000,1004
22497,20,1000,1004
23501,21,1000,1004
24506,22,1000,1005
25511,23,1000,1005
26515,24,1000,1004
27518,25,1000,1003
28521,26,1000,1003
29524,27,1000,1003
30525,28,1000,1001
31525,29,1000,1000
32529,30,1000,1004
33532,31,1000,1003
34536,32,1000,1004
35538,33,1000,1002
36539,34,1000,1001
37537,35,1000,998
38535,36,1000,998
39535,37,1000,1000
40533,38,1000,998
41530,39,1000,997
42528,40,1000,998
43530,41,1000,1002
44529,42,1000,999
45526,43,1000,997
46521,44,1000,995
47516,45,1000,995
48508,46,1000,992
49498,47,1000,990
50489,48,1000,991
51480,49,1000,991
52471,50,1000,991
53459,51,1000,988
54444,52,1000,985
55430,53,1000,986
56413,54,1000,983
57394,55,1000,981
58376,56,1000,982
59359,57,1000,983
60339,58,1000,980
61316,59,1000,977
62293,60,1000,977
63268,61,1000,975
64239,62,1000,971
65208,63,1000,969
66175,64,1000,967
67141,65,1000,966
68105,66,1000,964
69065,67,1000,960
70024,68,1000,959
70979,69,1000,955
71935,70,1000,956
72890,71,1000,955
73845,72,1000,955
74798,73,1000,953
75753,74,1000,955
76703,75,1000,950
77650,76,1000,947
78594,77,1000,944
79536,78,1000,942
80475,79,1000,939
81411,80,1000,936
82345,81,1000,934
83276,82,1000,931
84205,83,1000,929
85130,84,1000,925
86053,85,1000,923
86973,86,1000,920
87893,87,1000,920
88812,88,1000,919
89728,89,1000,916
90640,90,1000,912
91550,91,1000,910
92454,92,1000,904
93356,93,1000,902
94258,94,1000,902
95159,95,1000,901
96058,96,1000,899
96952,97,1000,894
97846,98,1000,894
98739,99,1000,893
99630,100,1000,891
100516,101,1000,886
101398,102,1000,882
102279,103,1000,881
103157,104,1000,878
104035,105,1000,878
104909,106,1000,874
105781,107,1000,872
106651,108,1000,870
107518,109,1000,867
108384,110,1000,866
109245,111,1000,861
110103,112,1000,858
110959,113,1000,856
111812,114,1000,853
112665,115,1000,853
113515,116,1000,850
114360,117,1000,845
115203,118,1000,843
116044,119,1000,841
116886,120,1000,842
117725,121,1000,839
118562,122,1000,837
119396,123,1000,834
120226,124,1000,830
121057,125,1000,831
121887,126,1000,830
122714,127,1000,827
123539,128,1000,825
124361,129,1000,822
125181,130,1000,820
125997,131,1000,816
126813,132,1000,816
127628,133,1000,815
128442,134,1000,814
129252,135,1000,810
130059,136,1000,807
130863,137,1000,804
131667,138,1000,804
132472,139,1000,805
133275,140,1000,803
134077,141,1000,802
134876,142,1000,799
135675,143,1000,799
136474,144,1000,799
137271,145,1000,797
138069,146,1000,798
138864,147,1000,795
139658,148,1000,794
140450,149,1000,792
141241,150,1000,791
142032,151,1000,791
142822,152,1000,790
143609,153,1000,787
144395,154,1000,786
145179,155,1000,784
145961,156,1000,782
146743,157,1000,782
147523,158,1000,780
148304,159,1000,781
149085,160,1000,781
149867,161,1000,782
150648,162,1000,781
151427,163,1000,779
152205,164,1000,778
152983,165,1000,778
153758,166,1000,775
154532,167,1000,774
155307,168,1000,775
156083,169,1000,776
156862,170,1000,779
157638,171,1000,776
158415,172,1000,777
159189,173,1000,774
159963,174,1000,774
160739,175,1000,776
161515,176,1000,776
162291,177,1000,776
163069,178,1000,778
163844,179,1000,775
164618,180,1000,774
165393,181,1000,775
