timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
2764,2,750,1149
3912,3,750,1148
5059,4,750,1147
6205,5,750,1146
7351,6,750,1146
8496,7,750,1145
9641,8,750,1145
10783,9,750,1142
11922,10,750,1139
13058,11,750,1136
14194,12,750,1136
15327,13,750,1133
16459,14,750,1132
17588,15,750,1129
18714,16,750,1126
19837,17,750,1123
20956,18,750,1119
22070,19,750,1114
23181,20,750,1111
24288,21,750,1107
25391,22,750,1103
26491,23,750,1100
27587,24,750,1096
28678,25,750,1091
29764,26,750,1086
30845,27,750,1081
31920,28,750,1075
32992,29,750,1072
34060,30,750,1068
35122,31,750,1062
36178,32,750,1056
37230,33,750,1052
38276,34,750,1046
39316,35,750,1040
40351,36,750,1035
41382,37,750,1031
42406,38,750,1024
43424,39,750,1018
44437,40,750,1013
45445,41,750,1008
46444,42,750,999
47438,43,750,994
48426,44,750,988
49409,45,750,983
50385,46,750,976
51356,47,750,971
52319,48,750,963
53275,49,750,956
54225,50,750,950
55168,51,750,943
56106,52,750,938
57038,53,750,932
57966,54,750,928
58887,55,750,921
59803,56,750,916
60715,57,750,912
61621,58,750,906
62521,59,750,900
63415,60,750,894
64301,61,750,886
65182,62,750,881
66058,63,750,876
66928,64,750,870
67792,65,750,864
68651,66,750,859
69505,67,750,854
70354,68,750,849
71198,69,750,844
72039,70,750,841
72874,71,750,835
73705,72,750,831
74532,73,750,827
75354,74,750,822
76169,75,750,815
76980,76,750,811
77786,77,750,806
78591,78,750,805
79393,79,750,802
80190,80,750,797
80984,81,750,794
81775,82,750,791
82562,83,750,787
83347,84,750,785
84131,85,750,784
84912,86,750,781
85691,87,750,779
86469,88,750,778
87244,89,750,775
88017,90,750,773
88787,91,750,770
89558,92,750,771
90327,93,750,769
91096,94,750,769
91866,95,750,770
92635,96,750,769
93403,97,750,768
94172,98,750,769
94939,99,750,767
95707,100,750,768
96477,101,750,770
97246,102,750,769
98017,103,750,771
98788,104,750,771
99558,105,750,770
100329,106,750,771
101098,107,750,769
101868,108,750,770
102638,109,750,770
103408,110,750,770
104177,111,750,769
104947,112,750,770
105718,113,750,771
106488,114,750,770
107258,115,750,770
108025,116,750,767
108793,117,750,768
109562,118,750,769
110330,119,750,768
111097,120,750,767
111861,121,750,764
112628,122,750,767
113396,123,750,768
114163,124,750,767
114931,125,750,768
115699,126,750,768
116467,127,750,768
117235,128,750,768
118002,129,750,767
118770,130,750,768
119539,131,750,769
120309,132,750,770
121079,133,750,770
121848,134,750,769
122617,135,750,769
123388,136,750,771
124158,137,750,770
124927,138,750,769
125696,139,750,769
126465,140,750,769
127232,141,750,767
128002,142,750,770
128772,143,750,770
129542,144,750,770
130311,145,750,769
131081,146,750,770
131848,147,750,767
132614,148,750,766
133381,149,750,767
134147,150,750,766
134915,151,750,768
135682,152,750,767
136449,153,750,767
137215,154,750,766
137984,155,750,769
138752,156,750,768
139521,157,750,769
140289,158,750,768
141055,159,750,766
141823,160,750,768
142592,161,750,769
143362,162,750,770
144134,163,750,772
144906,164,750,772
145676,165,750,770
146448,166,750,772
147218,167,750,770
147988,168,750,770
148759,169,750,771
149530,170,750,771
150299,171,750,769
151068,172,750,769
151836,173,750,768
152603,174,750,767
153371,175,750,768
154140,176,750,769
154910,177,750,770
155682,178,750,772
156454,179,750,772
157225,180,750,771
157993,181,750,768
