timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
4043,2,1000,1073
5116,3,1000,1073
6189,4,1000,1073
7262,5,1000,1073
8335,6,1000,1073
9408,7,1000,1073
10482,8,1000,1074
11555,9,1000,1073
12629,10,1000,1074
13702,11,1000,1073
14777,12,1000,1075
15850,13,1000,1073
16925,14,1000,1075
17998,15,1000,1073
19072,16,1000,1074
20129,17,1000,1057
21234,18,1000,1105
22212,19,1000,978
23287,20,1000,1075
24459,21,1000,1172
25280,22,1000,821
25875,23,1000,595
26474,24,1000,599
27081,25,1000,607
28264,26,1000,1183
29647,27,1000,1383
31451,28,1000,1804
32680,29,1000,1229
33891,30,1000,1211
35251,31,1000,1360
36293,32,1000,1042
37142,33,1000,849
38007,34,1000,865
38879,35,1000,872
39753,36,1000,874
40617,37,1000,864
41480,38,1000,863
42346,39,1000,866
43207,40,1000,861
44069,41,1000,862
44930,42,1000,861
45791,43,1000,861
46651,44,1000,860
47510,45,1000,859
48358,46,1000,848
49193,47,1000,835
50059,48,1000,866
50917,49,1000,858
51802,50,1000,885
52702,51,1000,900
53767,52,1000,1065
55104,53,1000,1337
56001,54,1000,897
56859,55,1000,858
57725,56,1000,866
58621,57,1000,896
59491,58,1000,870
60346,59,1000,855
61212,60,1000,866
62108,61,1000,896
63039,62,1000,931
64592,63,1000,1553
65255,64,1000,663
65927,65,1000,672
66601,66,1000,674
67571,67,1000,970
68544,68,1000,973
69869,69,1000,1325
70673,70,1000,804
71472,71,1000,799
72276,72,1000,804
73089,73,1000,813
73889,74,1000,800
74672,75,1000,783
75469,76,1000,797
76256,77,1000,787
77038,78,1000,782
77824,79,1000,786
78609,80,1000,785
79394,81,1000,785
80178,82,1000,784
80964,83,1000,786
81749,84,1000,785
82535,85,1000,786
83319,86,1000,784
84104,87,1000,785
84875,88,1000,771
85674,89,1000,799
86464,90,1000,790
87424,91,1000,960
88323,92,1000,899
89316,93,1000,993
90800,94,1000,1484
91352,95,1000,552
91901,96,1000,549
92469,97,1000,568
93102,98,1000,633
94299,99,1000,1197
95574,100,1000,1275
97354,101,1000,1780
99046,102,1000,1692
99748,103,1000,702
100517,104,1000,769
101218,105,1000,701
101939,106,1000,721
102787,107,1000,848
103647,108,1000,860
104501,109,1000,854
105383,110,1000,882
106251,111,1000,868
107717,112,1000,1466
108583,113,1000,866
109490,114,1000,907
110363,115,1000,873
111769,116,1000,1406
112508,117,1000,739
113270,118,1000,762
113963,119,1000,693
114786,120,1000,823
115785,121,1000,999
116790,122,1000,1005
117907,123,1000,1117
118944,124,1000,1037
119969,125,1000,1025
120933,126,1000,964
121948,127,1000,1015
123140,128,1000,1192
124842,129,1000,1702
125760,130,1000,918
126421,131,1000,661
127109,132,1000,688
127796,133,1000,687
128807,134,1000,1011
129918,135,1000,1111
131138,136,1000,1220
131780,137,1000,642
132438,138,1000,658
133126,139,1000,688
133793,140,1000,667
134759,141,1000,966
135709,142,1000,950
136872,143,1000,1163
137809,144,1000,937
138685,145,1000,876
139645,146,1000,960
140862,147,1000,1217
141734,148,1000,872
142620,149,1000,886
143573,150,1000,953
144582,151,1000,1009
