timestamp_ms,drop_number,target_interval_ms,actual_interval_ms
3535,2,1000,1001
4532,3,1000,997
5531,4,1000,999
6532,5,1000,1001
7535,6,1000,1003
8541,7,1000,1006
9546,8,1000,1005
10552,9,1000,1006
11559,10,1000,1007
12568,11,1000,1009
13576,12,1000,1008
14584,13,1000,1008
15598,14,1000,1014
16541,15,1000,943
17483,16,1000,942
18427,17,1000,944
19368,18,1000,941
20311,19,1000,943
21254,20,1000,943
22196,21,1000,942
23140,22,1000,944
24082,23,1000,942
25025,24,1000,943
25968,25,1000,943
26911,26,1000,943
27856,27,1000,945
28799,28,1000,943
29742,29,1000,943
30685,30,1000,943
31629,31,1000,944
32572,32,1000,943
33515,33,1000,943
34458,34,1000,943
35402,35,1000,944
36345,36,1000,943
37288,37,1000,943
38233,38,1000,945
39177,39,1000,944
40121,40,1000,944
41066,41,1000,945
42012,42,1000,946
42956,43,1000,944
43902,44,1000,946
44847,45,1000,945
45793,46,1000,946
46738,47,1000,945
47684,48,1000,946
48630,49,1000,946
49577,50,1000,947
50523,51,1000,946
51469,52,1000,946
52417,53,1000,948
53365,54,1000,948
54313,55,1000,948
55261,56,1000,948
56210,57,1000,949
57159,58,1000,949
58108,59,1000,949
59075,60,1000,967
60317,61,1000,1242
87718,62,1000,27401
89076,63,1000,1358
90719,64,1000,1643
92300,65,1000,1581
93896,66,1000,1596
95503,67,1000,1607
97129,68,1000,1626
98995,69,1000,1866
100399,70,1000,1404
101552,71,1000,1153
102263,72,1000,711
102968,73,1000,705
103671,74,1000,703
104363,75,1000,692
105016,76,1000,653
105702,77,1000,686
106636,78,1000,934
107575,79,1000,939
108472,80,1000,897
109419,81,1000,947
110356,82,1000,937
111290,83,1000,934
112221,84,1000,931
113157,85,1000,936
114091,86,1000,934
115027,87,1000,936
115963,88,1000,936
116902,89,1000,939
117838,90,1000,936
118778,91,1000,940
119716,92,1000,938
120656,93,1000,940
121597,94,1000,941
122538,95,1000,941
123479,96,1000,941
124419,97,1000,940
125361,98,1000,942
126301,99,1000,940
127243,100,1000,942
128185,101,1000,942
129127,102,1000,942
130069,103,1000,942
131012,104,1000,943
131955,105,1000,943
132899,106,1000,944
133844,107,1000,945
134790,108,1000,946
135737,109,1000,947
136685,110,1000,948
137635,111,1000,950
138586,112,1000,951
139537,113,1000,951
140491,114,1000,954
141444,115,1000,953
142400,116,1000,956
143352,117,1000,952
144311,118,1000,959
145266,119,1000,955
146227,120,1000,961
147184,121,1000,957
148145,122,1000,961
149106,123,1000,961
150068,124,1000,962
151010,125,1000,942
151976,126,1000,966
152941,127,1000,965
153904,128,1000,963
154870,129,1000,966
155836,130,1000,966
156804,131,1000,968
157773,132,1000,969
158741,133,1000,968
159709,134,1000,968
160679,135,1000,970
161649,136,1000,970
162619,137,1000,970
163565,138,1000,946
164538,139,1000,973
165508,140,1000,970
166480,141,1000,972
167451,142,1000,971
168424,143,1000,973
169397,144,1000,973
170370,145,1000,973
171343,146,1000,973
172317,147,1000,974
173292,148,1000,975
174267,149,1000,975
175242,150,1000,975
176217,151,1000,975
